"process","season","zone","rate","number"
"combustion-sludgeDigested-s","sum","residential",0.00,0.00
"combustion-sludgeDigested-s","sum","school",0.00,0.00
"combustion-sludgeDigested-s","sum","tech",0.00,0.00
"combustion-sludgeDigested-s","shoulder","dormitories",0.00,0.00
"combustion-sludgeDigested-s","shoulder","energyIsland",0.00,0.00
"combustion-sludgeDigested-s","shoulder","factory",0.00,0.00
"combustion-sludgeDigested-s","shoulder","factory_assembly",0.00,0.00
"combustion-sludgeDigested-s","shoulder","factory_blades",0.00,0.00
"combustion-sludgeDigested-s","shoulder","hospital",0.00,0.00
"combustion-sludgeDigested-s","shoulder","multifunction",0.00,0.00
"combustion-sludgeDigested-s","shoulder","northDistrict",0.00,0.00
"combustion-sludgeDigested-s","shoulder","quality",0.00,0.00
"combustion-sludgeDigested-s","shoulder","reserved",0.00,0.00
"combustion-sludgeDigested-s","shoulder","residential",0.00,0.00
"combustion-sludgeDigested-s","shoulder","school",0.00,0.00
"combustion-sludgeDigested-s","shoulder","tech",0.00,0.00
"combustion-sludgeRaw-l","wint","dormitories",0.00,0.00
"combustion-sludgeRaw-l","wint","energyIsland",0.00,0.00
"combustion-sludgeRaw-l","wint","factory",0.00,0.00
"combustion-sludgeRaw-l","wint","factory_assembly",0.00,0.00
"combustion-sludgeRaw-l","wint","factory_blades",0.00,0.00
"combustion-sludgeRaw-l","wint","hospital",0.00,0.00
"combustion-sludgeRaw-l","wint","multifunction",0.00,0.00
"combustion-sludgeRaw-l","wint","northDistrict",0.00,0.00
"combustion-sludgeRaw-l","wint","quality",0.00,0.00
"combustion-sludgeRaw-l","wint","reserved",0.00,0.00
"combustion-sludgeRaw-l","wint","residential",0.00,0.00
"combustion-sludgeRaw-l","wint","school",0.00,0.00
"combustion-sludgeRaw-l","wint","tech",0.00,0.00
"combustion-sludgeRaw-l","sum","dormitories",0.00,0.00
"combustion-sludgeRaw-l","sum","energyIsland",0.00,0.00
"combustion-sludgeRaw-l","sum","factory",0.00,0.00
"combustion-sludgeRaw-l","sum","factory_assembly",0.00,0.00
"combustion-sludgeRaw-l","sum","factory_blades",0.00,0.00
"combustion-sludgeRaw-l","sum","hospital",0.00,0.00
"combustion-sludgeRaw-l","sum","multifunction",0.00,0.00
"combustion-sludgeRaw-l","sum","northDistrict",0.00,0.00
"combustion-sludgeRaw-l","sum","quality",0.00,0.00
"combustion-sludgeRaw-l","sum","reserved",0.00,0.00
"combustion-sludgeRaw-l","sum","residential",0.00,0.00
"combustion-sludgeRaw-l","sum","school",0.00,0.00
"combustion-sludgeRaw-l","sum","tech",0.00,0.00
"combustion-sludgeRaw-l","shoulder","dormitories",0.00,0.00
"combustion-sludgeRaw-l","shoulder","energyIsland",0.00,0.00
"combustion-sludgeRaw-l","shoulder","factory",0.00,0.00
"combustion-sludgeRaw-l","shoulder","factory_assembly",0.00,0.00
"combustion-sludgeRaw-l","shoulder","factory_blades",0.00,0.00
"combustion-sludgeRaw-l","shoulder","hospital",0.00,0.00
"combustion-sludgeRaw-l","shoulder","multifunction",0.00,0.00
"combustion-sludgeRaw-l","shoulder","northDistrict",0.00,0.00
"combustion-sludgeRaw-l","shoulder","quality",0.00,0.00
"combustion-sludgeRaw-l","shoulder","reserved",0.00,0.00
"combustion-sludgeRaw-l","shoulder","residential",0.00,0.00
"combustion-sludgeRaw-l","shoulder","school",0.00,0.00
"combustion-sludgeRaw-l","shoulder","tech",0.00,0.00
"combustion-sludgeRaw-s","wint","dormitories",0.00,0.00
"combustion-sludgeRaw-s","wint","energyIsland",0.00,0.00
"combustion-sludgeRaw-s","wint","factory",0.00,0.00
"combustion-sludgeRaw-s","wint","factory_assembly",0.00,0.00
"combustion-sludgeRaw-s","wint","factory_blades",0.00,0.00
"combustion-sludgeRaw-s","wint","hospital",0.00,0.00
"combustion-sludgeRaw-s","wint","multifunction",0.00,0.00
"combustion-sludgeRaw-s","wint","northDistrict",0.00,0.00
"combustion-sludgeRaw-s","wint","quality",0.00,0.00
"combustion-sludgeRaw-s","wint","reserved",0.00,0.00
"combustion-sludgeRaw-s","wint","residential",0.00,0.00
"combustion-sludgeRaw-s","wint","school",0.00,0.00
"combustion-sludgeRaw-s","wint","tech",0.00,0.00
"combustion-sludgeRaw-s","sum","dormitories",0.00,0.00
"combustion-sludgeRaw-s","sum","energyIsland",0.00,0.00
"combustion-sludgeRaw-s","sum","factory",0.00,0.00
"combustion-sludgeRaw-s","sum","factory_assembly",0.00,0.00
"combustion-sludgeRaw-s","sum","factory_blades",0.00,0.00
"combustion-sludgeRaw-s","sum","hospital",0.00,0.00
"combustion-sludgeRaw-s","sum","multifunction",0.00,0.00
"combustion-sludgeRaw-s","sum","northDistrict",0.00,0.00
"combustion-sludgeRaw-s","sum","quality",0.00,0.00
"combustion-sludgeRaw-s","sum","reserved",0.00,0.00
"combustion-sludgeRaw-s","sum","residential",0.00,0.00
"combustion-sludgeRaw-s","sum","school",0.00,0.00
"combustion-sludgeRaw-s","sum","tech",0.00,0.00
"combustion-sludgeRaw-s","shoulder","dormitories",0.00,0.00
"combustion-sludgeRaw-s","shoulder","energyIsland",0.00,0.00
"combustion-sludgeRaw-s","shoulder","factory",0.00,0.00
"combustion-sludgeRaw-s","shoulder","factory_assembly",0.00,0.00
"combustion-sludgeRaw-s","shoulder","factory_blades",0.00,0.00
"combustion-sludgeRaw-s","shoulder","hospital",0.00,0.00
"combustion-sludgeRaw-s","shoulder","multifunction",0.00,0.00
"combustion-sludgeRaw-s","shoulder","northDistrict",0.00,0.00
"combustion-sludgeRaw-s","shoulder","quality",0.00,0.00
"combustion-sludgeRaw-s","shoulder","reserved",0.00,0.00
"combustion-sludgeRaw-s","shoulder","residential",0.00,0.00
"combustion-sludgeRaw-s","shoulder","school",0.00,0.00
"combustion-sludgeRaw-s","shoulder","tech",0.00,0.00
"constructed-wetland-irrigation-l","wint","dormitories",0.00,0.00
"constructed-wetland-irrigation-l","wint","energyIsland",0.00,0.00
"constructed-wetland-irrigation-l","wint","factory",0.00,0.00
"constructed-wetland-irrigation-l","wint","factory_assembly",0.00,0.00
"constructed-wetland-irrigation-l","wint","factory_blades",0.00,0.00
"constructed-wetland-irrigation-l","wint","hospital",0.00,0.00
"constructed-wetland-irrigation-l","wint","multifunction",0.00,0.00
"constructed-wetland-irrigation-l","wint","northDistrict",0.00,0.00
"constructed-wetland-irrigation-l","wint","quality",0.00,0.00
"constructed-wetland-irrigation-l","wint","reserved",0.00,0.00
"constructed-wetland-irrigation-l","wint","residential",0.00,0.00
"constructed-wetland-irrigation-l","wint","school",0.00,0.00
"constructed-wetland-irrigation-l","wint","tech",0.00,0.00
"constructed-wetland-irrigation-l","sum","dormitories",0.00,0.00
"constructed-wetland-irrigation-l","sum","energyIsland",0.00,0.00
"constructed-wetland-irrigation-l","sum","factory",0.00,0.00
"constructed-wetland-irrigation-l","sum","factory_assembly",0.00,0.00
"constructed-wetland-irrigation-l","sum","factory_blades",0.00,0.00
"constructed-wetland-irrigation-l","sum","hospital",0.00,0.00
"constructed-wetland-irrigation-l","sum","multifunction",0.00,0.00
"constructed-wetland-irrigation-l","sum","northDistrict",0.00,0.00
"constructed-wetland-irrigation-l","sum","quality",0.00,0.00
"constructed-wetland-irrigation-l","sum","reserved",0.00,0.00
"constructed-wetland-irrigation-l","sum","residential",0.00,0.00
"constructed-wetland-irrigation-l","sum","school",0.00,0.00
"constructed-wetland-irrigation-l","sum","tech",0.00,0.00
"constructed-wetland-irrigation-l","shoulder","dormitories",0.00,0.00
"constructed-wetland-irrigation-l","shoulder","energyIsland",0.00,0.00
"constructed-wetland-irrigation-l","shoulder","factory",0.00,0.00
"constructed-wetland-irrigation-l","shoulder","factory_assembly",0.00,0.00
"constructed-wetland-irrigation-l","shoulder","factory_blades",0.00,0.00
"constructed-wetland-irrigation-l","shoulder","hospital",0.00,0.00
"constructed-wetland-irrigation-l","shoulder","multifunction",0.00,0.00
"constructed-wetland-irrigation-l","shoulder","northDistrict",0.00,0.00
"constructed-wetland-irrigation-l","shoulder","quality",0.00,0.00
"constructed-wetland-irrigation-l","shoulder","reserved",0.00,0.00
"constructed-wetland-irrigation-l","shoulder","residential",0.00,0.00
"constructed-wetland-irrigation-l","shoulder","school",0.00,0.00
"constructed-wetland-irrigation-l","shoulder","tech",0.00,0.00
"constructed-wetland-irrigation-s","wint","dormitories",0.00,0.00
"constructed-wetland-irrigation-s","wint","energyIsland",0.00,0.00
"constructed-wetland-irrigation-s","wint","factory",0.00,0.00
"constructed-wetland-irrigation-s","wint","factory_assembly",0.00,0.00
"constructed-wetland-irrigation-s","wint","factory_blades",0.00,0.00
"constructed-wetland-irrigation-s","wint","hospital",0.00,0.00
"constructed-wetland-irrigation-s","wint","multifunction",0.00,0.00
"constructed-wetland-irrigation-s","wint","northDistrict",0.00,0.00
"constructed-wetland-irrigation-s","wint","quality",0.00,0.00
"constructed-wetland-irrigation-s","wint","reserved",0.00,0.00
"constructed-wetland-irrigation-s","wint","residential",0.00,0.00
"constructed-wetland-irrigation-s","wint","school",0.00,0.00
"constructed-wetland-irrigation-s","wint","tech",0.00,0.00
"constructed-wetland-irrigation-s","sum","dormitories",0.00,0.00
"constructed-wetland-irrigation-s","sum","energyIsland",0.00,0.00
"constructed-wetland-irrigation-s","sum","factory",0.00,0.00
"constructed-wetland-irrigation-s","sum","factory_assembly",0.00,0.00
"constructed-wetland-irrigation-s","sum","factory_blades",0.00,0.00
"constructed-wetland-irrigation-s","sum","hospital",0.00,0.00
"constructed-wetland-irrigation-s","sum","multifunction",0.00,0.00
"constructed-wetland-irrigation-s","sum","northDistrict",0.00,0.00
"constructed-wetland-irrigation-s","sum","quality",0.00,0.00
"constructed-wetland-irrigation-s","sum","reserved",0.00,0.00
"constructed-wetland-irrigation-s","sum","residential",0.00,0.00
"constructed-wetland-irrigation-s","sum","school",0.00,0.00
"constructed-wetland-irrigation-s","sum","tech",0.00,0.00
"constructed-wetland-irrigation-s","shoulder","dormitories",0.00,0.00
"constructed-wetland-irrigation-s","shoulder","energyIsland",0.00,0.00
"constructed-wetland-irrigation-s","shoulder","factory",0.00,0.00
"constructed-wetland-irrigation-s","shoulder","factory_assembly",0.00,0.00
"constructed-wetland-irrigation-s","shoulder","factory_blades",0.00,0.00
"constructed-wetland-irrigation-s","shoulder","hospital",0.00,0.00
"constructed-wetland-irrigation-s","shoulder","multifunction",0.00,0.00
"constructed-wetland-irrigation-s","shoulder","northDistrict",0.00,0.00
"constructed-wetland-irrigation-s","shoulder","quality",0.00,0.00
"constructed-wetland-irrigation-s","shoulder","reserved",0.00,0.00
"constructed-wetland-irrigation-s","shoulder","residential",0.00,0.00
"constructed-wetland-irrigation-s","shoulder","school",0.00,0.00
"constructed-wetland-irrigation-s","shoulder","tech",0.00,0.00
"constructed-wetland-nonPotable-l","wint","dormitories",0.00,0.00
"constructed-wetland-nonPotable-l","wint","energyIsland",0.00,0.00
"constructed-wetland-nonPotable-l","wint","factory",0.00,0.00
"constructed-wetland-nonPotable-l","wint","factory_assembly",0.00,0.00
"constructed-wetland-nonPotable-l","wint","factory_blades",0.00,0.00
"constructed-wetland-nonPotable-l","wint","hospital",0.00,0.00
"constructed-wetland-nonPotable-l","wint","multifunction",0.00,0.00
"constructed-wetland-nonPotable-l","wint","northDistrict",0.00,0.00
"constructed-wetland-nonPotable-l","wint","quality",0.00,0.00
"constructed-wetland-nonPotable-l","wint","reserved",0.00,0.00
"constructed-wetland-nonPotable-l","wint","residential",0.00,0.00
"constructed-wetland-nonPotable-l","wint","school",0.00,0.00
"constructed-wetland-nonPotable-l","wint","tech",0.00,0.00
"constructed-wetland-nonPotable-l","sum","dormitories",0.00,0.00
"constructed-wetland-nonPotable-l","sum","energyIsland",0.00,0.00
"constructed-wetland-nonPotable-l","sum","factory",0.00,0.00
"constructed-wetland-nonPotable-l","sum","factory_assembly",0.00,0.00
"constructed-wetland-nonPotable-l","sum","factory_blades",0.00,0.00
"constructed-wetland-nonPotable-l","sum","hospital",0.00,0.00
"constructed-wetland-nonPotable-l","sum","multifunction",0.00,0.00
"constructed-wetland-nonPotable-l","sum","northDistrict",0.00,0.00
"constructed-wetland-nonPotable-l","sum","quality",0.00,0.00
"constructed-wetland-nonPotable-l","sum","reserved",0.00,0.00
"constructed-wetland-nonPotable-l","sum","residential",0.00,0.00
"constructed-wetland-nonPotable-l","sum","school",0.00,0.00
"constructed-wetland-nonPotable-l","sum","tech",0.00,0.00
"constructed-wetland-nonPotable-l","shoulder","dormitories",0.00,0.00
"constructed-wetland-nonPotable-l","shoulder","energyIsland",0.00,0.00
"constructed-wetland-nonPotable-l","shoulder","factory",0.00,0.00
"constructed-wetland-nonPotable-l","shoulder","factory_assembly",0.00,0.00
"constructed-wetland-nonPotable-l","shoulder","factory_blades",0.00,0.00
"constructed-wetland-nonPotable-l","shoulder","hospital",0.00,0.00
"constructed-wetland-nonPotable-l","shoulder","multifunction",0.00,0.00
"constructed-wetland-nonPotable-l","shoulder","northDistrict",0.00,0.00
"constructed-wetland-nonPotable-l","shoulder","quality",0.00,0.00
"constructed-wetland-nonPotable-l","shoulder","reserved",0.00,0.00
"constructed-wetland-nonPotable-l","shoulder","residential",0.00,0.00
"constructed-wetland-nonPotable-l","shoulder","school",0.00,0.00
"constructed-wetland-nonPotable-l","shoulder","tech",0.00,0.00
"constructed-wetland-nonPotable-s","wint","dormitories",0.00,0.00
"constructed-wetland-nonPotable-s","wint","energyIsland",0.00,0.00
"constructed-wetland-nonPotable-s","wint","factory",0.00,0.00
"constructed-wetland-nonPotable-s","wint","factory_assembly",0.00,0.00
"constructed-wetland-nonPotable-s","wint","factory_blades",0.00,0.00
"constructed-wetland-nonPotable-s","wint","hospital",0.00,0.00
"constructed-wetland-nonPotable-s","wint","multifunction",0.00,0.00
"constructed-wetland-nonPotable-s","wint","northDistrict",0.00,0.00
"constructed-wetland-nonPotable-s","wint","quality",0.00,0.00
"constructed-wetland-nonPotable-s","wint","reserved",0.00,0.00
"constructed-wetland-nonPotable-s","wint","residential",0.00,0.00
"constructed-wetland-nonPotable-s","wint","school",0.00,0.00
"constructed-wetland-nonPotable-s","wint","tech",0.00,0.00
"constructed-wetland-nonPotable-s","sum","dormitories",0.00,0.00
"constructed-wetland-nonPotable-s","sum","energyIsland",0.00,0.00
"constructed-wetland-nonPotable-s","sum","factory",0.00,0.00
