"process","resource","season","zone","value"
"boiler_domestic","hot_primary_feed","shoulder","hospital",0.00
"boiler_domestic","hot_primary_feed","wint","multifunction",0.00
"boiler_domestic","hot_primary_feed","sum","multifunction",0.00
"boiler_domestic","hot_primary_feed","shoulder","multifunction",0.00
"boiler_domestic","hot_primary_feed","wint","northDistrict",0.00
"boiler_domestic","hot_primary_feed","sum","northDistrict",0.00
"boiler_domestic","hot_primary_feed","shoulder","northDistrict",0.00
"boiler_domestic","hot_primary_feed","wint","quality",0.00
"boiler_domestic","hot_primary_feed","sum","quality",0.00
"boiler_domestic","hot_primary_feed","shoulder","quality",0.00
"boiler_domestic","hot_primary_feed","wint","reserved",0.00
"boiler_domestic","hot_primary_feed","sum","reserved",0.00
"boiler_domestic","hot_primary_feed","shoulder","reserved",0.00
"boiler_domestic","hot_primary_feed","wint","residential",0.00
"boiler_domestic","hot_primary_feed","sum","residential",0.00
"boiler_domestic","hot_primary_feed","shoulder","residential",0.00
"boiler_domestic","hot_primary_feed","wint","school",0.00
"boiler_domestic","hot_primary_feed","sum","school",0.00
"boiler_domestic","hot_primary_feed","shoulder","school",0.00
"boiler_domestic","hot_primary_feed","wint","tech",0.00
"boiler_domestic","hot_primary_feed","sum","tech",0.00
"boiler_domestic","hot_primary_feed","shoulder","tech",0.00
"boiler_domestic","hot_primary_return","wint","dormitories",0.00
"boiler_domestic","hot_primary_return","sum","dormitories",0.00
"boiler_domestic","hot_primary_return","shoulder","dormitories",0.00
"boiler_domestic","hot_primary_return","wint","energyIsland",0.00
"boiler_domestic","hot_primary_return","sum","energyIsland",0.00
"boiler_domestic","hot_primary_return","shoulder","energyIsland",0.00
"boiler_domestic","hot_primary_return","wint","factory",0.00
"boiler_domestic","hot_primary_return","sum","factory",0.00
"boiler_domestic","hot_primary_return","shoulder","factory",0.00
"boiler_domestic","hot_primary_return","wint","factory_assembly",0.00
"boiler_domestic","hot_primary_return","sum","factory_assembly",0.00
"boiler_domestic","hot_primary_return","shoulder","factory_assembly",0.00
"boiler_domestic","hot_primary_return","wint","factory_blades",0.00
"boiler_domestic","hot_primary_return","sum","factory_blades",0.00
"boiler_domestic","hot_primary_return","shoulder","factory_blades",0.00
"boiler_domestic","hot_primary_return","wint","hospital",0.00
"boiler_domestic","hot_primary_return","sum","hospital",0.00
"boiler_domestic","hot_primary_return","shoulder","hospital",0.00
"boiler_domestic","hot_primary_return","wint","multifunction",0.00
"boiler_domestic","hot_primary_return","sum","multifunction",0.00
"boiler_domestic","hot_primary_return","shoulder","multifunction",0.00
"boiler_domestic","hot_primary_return","wint","northDistrict",0.00
"boiler_domestic","hot_primary_return","sum","northDistrict",0.00
"boiler_domestic","hot_primary_return","shoulder","northDistrict",0.00
"boiler_domestic","hot_primary_return","wint","quality",0.00
"boiler_domestic","hot_primary_return","sum","quality",0.00
"boiler_domestic","hot_primary_return","shoulder","quality",0.00
"boiler_domestic","hot_primary_return","wint","reserved",0.00
"boiler_domestic","hot_primary_return","sum","reserved",0.00
"boiler_domestic","hot_primary_return","shoulder","reserved",0.00
"boiler_domestic","hot_primary_return","wint","residential",0.00
"boiler_domestic","hot_primary_return","sum","residential",0.00
"boiler_domestic","hot_primary_return","shoulder","residential",0.00
"boiler_domestic","hot_primary_return","wint","school",0.00
"boiler_domestic","hot_primary_return","sum","school",0.00
"boiler_domestic","hot_primary_return","shoulder","school",0.00
"boiler_domestic","hot_primary_return","wint","tech",0.00
"boiler_domestic","hot_primary_return","sum","tech",0.00
"boiler_domestic","hot_primary_return","shoulder","tech",0.00
"boiler_domestic","hot_secondary_feed","wint","dormitories",0.00
"boiler_domestic","hot_secondary_feed","sum","dormitories",0.00
"boiler_domestic","hot_secondary_feed","shoulder","dormitories",0.00
"boiler_domestic","hot_secondary_feed","wint","energyIsland",0.00
"boiler_domestic","hot_secondary_feed","sum","energyIsland",0.00
"boiler_domestic","hot_secondary_feed","shoulder","energyIsland",0.00
"boiler_domestic","hot_secondary_feed","wint","factory",0.00
"boiler_domestic","hot_secondary_feed","sum","factory",0.00
"boiler_domestic","hot_secondary_feed","shoulder","factory",0.00
"boiler_domestic","hot_secondary_feed","wint","factory_assembly",0.00
"boiler_domestic","hot_secondary_feed","sum","factory_assembly",0.00
"boiler_domestic","hot_secondary_feed","shoulder","factory_assembly",0.00
"boiler_domestic","hot_secondary_feed","wint","factory_blades",0.00
"boiler_domestic","hot_secondary_feed","sum","factory_blades",0.00
"boiler_domestic","hot_secondary_feed","shoulder","factory_blades",0.00
"boiler_domestic","hot_secondary_feed","wint","hospital",0.00
"boiler_domestic","hot_secondary_feed","sum","hospital",0.00
"boiler_domestic","hot_secondary_feed","shoulder","hospital",0.00
"boiler_domestic","hot_secondary_feed","wint","multifunction",0.00
"boiler_domestic","hot_secondary_feed","sum","multifunction",0.00
"boiler_domestic","hot_secondary_feed","shoulder","multifunction",0.00
"boiler_domestic","hot_secondary_feed","wint","northDistrict",0.00
"boiler_domestic","hot_secondary_feed","sum","northDistrict",0.00
"boiler_domestic","hot_secondary_feed","shoulder","northDistrict",0.00
"boiler_domestic","hot_secondary_feed","wint","quality",0.00
"boiler_domestic","hot_secondary_feed","sum","quality",0.00
"boiler_domestic","hot_secondary_feed","shoulder","quality",0.00
"boiler_domestic","hot_secondary_feed","wint","reserved",0.00
"boiler_domestic","hot_secondary_feed","sum","reserved",0.00
"boiler_domestic","hot_secondary_feed","shoulder","reserved",0.00
"boiler_domestic","hot_secondary_feed","wint","residential",0.00
"boiler_domestic","hot_secondary_feed","sum","residential",0.00
"boiler_domestic","hot_secondary_feed","shoulder","residential",0.00
"boiler_domestic","hot_secondary_feed","wint","school",0.00
"boiler_domestic","hot_secondary_feed","sum","school",0.00
"boiler_domestic","hot_secondary_feed","shoulder","school",0.00
"boiler_domestic","hot_secondary_feed","wint","tech",0.00
"boiler_domestic","hot_secondary_feed","sum","tech",0.00
"boiler_domestic","hot_secondary_feed","shoulder","tech",0.00
"boiler_domestic","hot_secondary_return","wint","dormitories",0.00
"boiler_domestic","hot_secondary_return","sum","dormitories",0.00
"boiler_domestic","hot_secondary_return","shoulder","dormitories",0.00
"boiler_domestic","hot_secondary_return","wint","energyIsland",0.00
"boiler_domestic","hot_secondary_return","sum","energyIsland",0.00
"boiler_domestic","hot_secondary_return","shoulder","energyIsland",0.00
"boiler_domestic","hot_secondary_return","wint","factory",0.00
"boiler_domestic","hot_secondary_return","sum","factory",0.00
"boiler_domestic","hot_secondary_return","shoulder","factory",0.00
"boiler_domestic","hot_secondary_return","wint","factory_assembly",0.00
"boiler_domestic","hot_secondary_return","sum","factory_assembly",0.00
"boiler_domestic","hot_secondary_return","shoulder","factory_assembly",0.00
"boiler_domestic","hot_secondary_return","wint","factory_blades",0.00
"boiler_domestic","hot_secondary_return","sum","factory_blades",0.00
"boiler_domestic","hot_secondary_return","shoulder","factory_blades",0.00
"boiler_domestic","hot_secondary_return","wint","hospital",0.00
"boiler_domestic","hot_secondary_return","sum","hospital",0.00
"boiler_domestic","hot_secondary_return","shoulder","hospital",0.00
"boiler_domestic","hot_secondary_return","wint","multifunction",0.00
"boiler_domestic","hot_secondary_return","sum","multifunction",0.00
"boiler_domestic","hot_secondary_return","shoulder","multifunction",0.00
"boiler_domestic","hot_secondary_return","wint","northDistrict",0.00
"boiler_domestic","hot_secondary_return","sum","northDistrict",0.00
"boiler_domestic","hot_secondary_return","shoulder","northDistrict",0.00
"boiler_domestic","hot_secondary_return","wint","quality",0.00
"boiler_domestic","hot_secondary_return","sum","quality",0.00
"boiler_domestic","hot_secondary_return","shoulder","quality",0.00
"boiler_domestic","hot_secondary_return","wint","reserved",0.00
"boiler_domestic","hot_secondary_return","sum","reserved",0.00
"boiler_domestic","hot_secondary_return","shoulder","reserved",0.00
"boiler_domestic","hot_secondary_return","wint","residential",0.00
"boiler_domestic","hot_secondary_return","sum","residential",0.00
"boiler_domestic","hot_secondary_return","shoulder","residential",0.00
"boiler_domestic","hot_secondary_return","wint","school",0.00
"boiler_domestic","hot_secondary_return","sum","school",0.00
"boiler_domestic","hot_secondary_return","shoulder","school",0.00
"boiler_domestic","hot_secondary_return","wint","tech",0.00
"boiler_domestic","hot_secondary_return","sum","tech",0.00
"boiler_domestic","hot_secondary_return","shoulder","tech",0.00
"boiler_domestic","hydrogen","wint","dormitories",0.00
"boiler_domestic","hydrogen","sum","dormitories",0.00
"boiler_domestic","hydrogen","shoulder","dormitories",0.00
"boiler_domestic","hydrogen","wint","energyIsland",0.00
"boiler_domestic","hydrogen","sum","energyIsland",0.00
"boiler_domestic","hydrogen","shoulder","energyIsland",0.00
"boiler_domestic","hydrogen","wint","factory",0.00
"boiler_domestic","hydrogen","sum","factory",0.00
"boiler_domestic","hydrogen","shoulder","factory",0.00
"boiler_domestic","hydrogen","wint","factory_assembly",0.00
"boiler_domestic","hydrogen","sum","factory_assembly",0.00
"boiler_domestic","hydrogen","shoulder","factory_assembly",0.00
"boiler_domestic","hydrogen","wint","factory_blades",0.00
"boiler_domestic","hydrogen","sum","factory_blades",0.00
"boiler_domestic","hydrogen","shoulder","factory_blades",0.00
"boiler_domestic","hydrogen","wint","hospital",0.00
"boiler_domestic","hydrogen","sum","hospital",0.00
"boiler_domestic","hydrogen","shoulder","hospital",0.00
"boiler_domestic","hydrogen","wint","multifunction",0.00
"boiler_domestic","hydrogen","sum","multifunction",0.00
"boiler_domestic","hydrogen","shoulder","multifunction",0.00
"boiler_domestic","hydrogen","wint","northDistrict",0.00
"boiler_domestic","hydrogen","sum","northDistrict",0.00
"boiler_domestic","hydrogen","shoulder","northDistrict",0.00
"boiler_domestic","hydrogen","wint","quality",0.00
"boiler_domestic","hydrogen","sum","quality",0.00
"boiler_domestic","hydrogen","shoulder","quality",0.00
"boiler_domestic","hydrogen","wint","reserved",0.00
"boiler_domestic","hydrogen","sum","reserved",0.00
"boiler_domestic","hydrogen","shoulder","reserved",0.00
"boiler_domestic","hydrogen","wint","residential",0.00
"boiler_domestic","hydrogen","sum","residential",0.00
"boiler_domestic","hydrogen","shoulder","residential",0.00
"boiler_domestic","hydrogen","wint","school",0.00
"boiler_domestic","hydrogen","sum","school",0.00
"boiler_domestic","hydrogen","shoulder","school",0.00
"boiler_domestic","hydrogen","wint","tech",0.00
"boiler_domestic","hydrogen","sum","tech",0.00
"boiler_domestic","hydrogen","shoulder","tech",0.00
"boiler_domestic","leachate","wint","dormitories",0.00
"boiler_domestic","leachate","sum","dormitories",0.00
"boiler_domestic","leachate","shoulder","dormitories",0.00
"boiler_domestic","leachate","wint","energyIsland",0.00
"boiler_domestic","leachate","sum","energyIsland",0.00
"boiler_domestic","leachate","shoulder","energyIsland",0.00
"boiler_domestic","leachate","wint","factory",0.00
"boiler_domestic","leachate","sum","factory",0.00
"boiler_domestic","leachate","shoulder","factory",0.00
"boiler_domestic","leachate","wint","factory_assembly",0.00
"boiler_domestic","leachate","sum","factory_assembly",0.00
"boiler_domestic","leachate","shoulder","factory_assembly",0.00
"boiler_domestic","leachate","wint","factory_blades",0.00
"boiler_domestic","leachate","sum","factory_blades",0.00
"boiler_domestic","leachate","shoulder","factory_blades",0.00
"boiler_domestic","leachate","wint","hospital",0.00
"boiler_domestic","leachate","sum","hospital",0.00
"boiler_domestic","leachate","shoulder","hospital",0.00
"boiler_domestic","leachate","wint","multifunction",0.00
"boiler_domestic","leachate","sum","multifunction",0.00
"boiler_domestic","leachate","shoulder","multifunction",0.00
"boiler_domestic","leachate","wint","northDistrict",0.00
"boiler_domestic","leachate","sum","northDistrict",0.00
"boiler_domestic","leachate","shoulder","northDistrict",0.00
"boiler_domestic","leachate","wint","quality",0.00
"boiler_domestic","leachate","sum","quality",0.00
"boiler_domestic","leachate","shoulder","quality",0.00
"boiler_domestic","leachate","wint","reserved",0.00
"boiler_domestic","leachate","sum","reserved",0.00
"boiler_domestic","leachate","shoulder","reserved",0.00
"boiler_domestic","leachate","wint","residential",0.00
"boiler_domestic","leachate","sum","residential",0.00
"boiler_domestic","leachate","shoulder","residential",0.00
"boiler_domestic","leachate","wint","school",0.00
"boiler_domestic","leachate","sum","school",0.00
"boiler_domestic","leachate","shoulder","school",0.00
"boiler_domestic","leachate","wint","tech",0.00
"boiler_domestic","leachate","sum","tech",0.00
"boiler_domestic","leachate","shoulder","tech",0.00
"boiler_domestic","liquidFuel","wint","dormitories",0.00
"boiler_domestic","liquidFuel","sum","dormitories",0.00
"boiler_domestic","liquidFuel","shoulder","dormitories",0.00
"boiler_domestic","liquidFuel","wint","energyIsland",0.00
"boiler_domestic","liquidFuel","sum","energyIsland",0.00
"boiler_domestic","liquidFuel","shoulder","energyIsland",0.00
"boiler_domestic","liquidFuel","wint","factory",0.00
"boiler_domestic","liquidFuel","sum","factory",0.00
"boiler_domestic","liquidFuel","shoulder","factory",0.00
"boiler_domestic","liquidFuel","wint","factory_assembly",0.00
"boiler_domestic","liquidFuel","sum","factory_assembly",0.00
"boiler_domestic","liquidFuel","shoulder","factory_assembly",0.00
"boiler_domestic","liquidFuel","wint","factory_blades",0.00
"boiler_domestic","liquidFuel","sum","factory_blades",0.00
"boiler_domestic","liquidFuel","shoulder","factory_blades",0.00
"boiler_domestic","liquidFuel","wint","hospital",0.00
"boiler_domestic","liquidFuel","sum","hospital",0.00
"boiler_domestic","liquidFuel","shoulder","hospital",0.00
"boiler_domestic","liquidFuel","wint","multifunction",0.00
"boiler_domestic","liquidFuel","sum","multifunction",0.00
"boiler_domestic","liquidFuel","shoulder","multifunction",0.00
"boiler_domestic","liquidFuel","wint","northDistrict",0.00
"boiler_domestic","liquidFuel","sum","northDistrict",0.00
"boiler_domestic","liquidFuel","shoulder","northDistrict",0.00
"boiler_domestic","liquidFuel","wint","quality",0.00
"boiler_domestic","liquidFuel","sum","quality",0.00
"boiler_domestic","liquidFuel","shoulder","quality",0.00
"boiler_domestic","liquidFuel","wint","reserved",0.00
"boiler_domestic","liquidFuel","sum","reserved",0.00
"boiler_domestic","liquidFuel","shoulder","reserved",0.00
"boiler_domestic","liquidFuel","wint","residential",0.00
"boiler_domestic","liquidFuel","sum","residential",0.00
"boiler_domestic","liquidFuel","shoulder","residential",0.00
"boiler_domestic","liquidFuel","wint","school",0.00
"boiler_domestic","liquidFuel","sum","school",0.00
"boiler_domestic","liquidFuel","shoulder","school",0.00
"boiler_domestic","liquidFuel","wint","tech",0.00
"boiler_domestic","liquidFuel","sum","tech",0.00
"boiler_domestic","liquidFuel","shoulder","tech",0.00
"boiler_domestic","LPG","wint","dormitories",0.00
"boiler_domestic","LPG","sum","dormitories",0.00
"boiler_domestic","LPG","shoulder","dormitories",0.00
"boiler_domestic","LPG","wint","energyIsland",0.00
"boiler_domestic","LPG","sum","energyIsland",0.00
"boiler_domestic","LPG","shoulder","energyIsland",0.00
"boiler_domestic","LPG","wint","factory",0.00
"boiler_domestic","LPG","sum","factory",0.00
"boiler_domestic","LPG","shoulder","factory",0.00
"boiler_domestic","LPG","wint","factory_assembly",0.00
"boiler_domestic","LPG","sum","factory_assembly",0.00
"boiler_domestic","LPG","shoulder","factory_assembly",0.00
"boiler_domestic","LPG","wint","factory_blades",0.00
"boiler_domestic","LPG","sum","factory_blades",0.00
"boiler_domestic","LPG","shoulder","factory_blades",0.00
"boiler_domestic","LPG","wint","hospital",0.00
"boiler_domestic","LPG","sum","hospital",0.00
"boiler_domestic","LPG","shoulder","hospital",0.00
"boiler_domestic","LPG","wint","multifunction",0.00
"boiler_domestic","LPG","sum","multifunction",0.00
"boiler_domestic","LPG","shoulder","multifunction",0.00
"boiler_domestic","LPG","wint","northDistrict",0.00
"boiler_domestic","LPG","sum","northDistrict",0.00
"boiler_domestic","LPG","shoulder","northDistrict",0.00
"boiler_domestic","LPG","wint","quality",0.00
"boiler_domestic","LPG","sum","quality",0.00
"boiler_domestic","LPG","shoulder","quality",0.00
"boiler_domestic","LPG","wint","reserved",0.00
"boiler_domestic","LPG","sum","reserved",0.00
"boiler_domestic","LPG","shoulder","reserved",0.00
"boiler_domestic","LPG","wint","residential",0.00
"boiler_domestic","LPG","sum","residential",0.00
"boiler_domestic","LPG","shoulder","residential",0.00
"boiler_domestic","LPG","wint","school",0.00
"boiler_domestic","LPG","sum","school",0.00
"boiler_domestic","LPG","shoulder","school",0.00
"boiler_domestic","LPG","wint","tech",0.00
"boiler_domestic","LPG","sum","tech",0.00
"boiler_domestic","LPG","shoulder","tech",0.00
"boiler_domestic","manure","wint","dormitories",0.00
"boiler_domestic","manure","sum","dormitories",0.00
"boiler_domestic","manure","shoulder","dormitories",0.00
"boiler_domestic","manure","wint","energyIsland",0.00
"boiler_domestic","manure","sum","energyIsland",0.00
"boiler_domestic","manure","shoulder","energyIsland",0.00
"boiler_domestic","manure","wint","factory",0.00
"boiler_domestic","manure","sum","factory",0.00
"boiler_domestic","manure","shoulder","factory",0.00
"boiler_domestic","manure","wint","factory_assembly",0.00
"boiler_domestic","manure","sum","factory_assembly",0.00
"boiler_domestic","manure","shoulder","factory_assembly",0.00
"boiler_domestic","manure","wint","factory_blades",0.00
"boiler_domestic","manure","sum","factory_blades",0.00
"boiler_domestic","manure","shoulder","factory_blades",0.00
"boiler_domestic","manure","wint","hospital",0.00
"boiler_domestic","manure","sum","hospital",0.00
"boiler_domestic","manure","shoulder","hospital",0.00
"boiler_domestic","manure","wint","multifunction",0.00
"boiler_domestic","manure","sum","multifunction",0.00
"boiler_domestic","manure","shoulder","multifunction",0.00
"boiler_domestic","manure","wint","northDistrict",0.00
"boiler_domestic","manure","sum","northDistrict",0.00
"boiler_domestic","manure","shoulder","northDistrict",0.00
"boiler_domestic","manure","wint","quality",0.00
"boiler_domestic","manure","sum","quality",0.00
"boiler_domestic","manure","shoulder","quality",0.00
"boiler_domestic","manure","wint","reserved",0.00
"boiler_domestic","manure","sum","reserved",0.00
"boiler_domestic","manure","shoulder","reserved",0.00
"boiler_domestic","manure","wint","residential",0.00
"boiler_domestic","manure","sum","residential",0.00
"boiler_domestic","manure","shoulder","residential",0.00
"boiler_domestic","manure","wint","school",0.00
"boiler_domestic","manure","sum","school",0.00
"boiler_domestic","manure","shoulder","school",0.00
"boiler_domestic","manure","wint","tech",0.00
"boiler_domestic","manure","sum","tech",0.00
"boiler_domestic","manure","shoulder","tech",0.00
"boiler_domestic","metal","wint","dormitories",0.00
"boiler_domestic","metal","sum","dormitories",0.00
"boiler_domestic","metal","shoulder","dormitories",0.00
"boiler_domestic","metal","wint","energyIsland",0.00
"boiler_domestic","metal","sum","energyIsland",0.00
"boiler_domestic","metal","shoulder","energyIsland",0.00
"boiler_domestic","metal","wint","factory",0.00
"boiler_domestic","metal","sum","factory",0.00
"boiler_domestic","metal","shoulder","factory",0.00
"boiler_domestic","metal","wint","factory_assembly",0.00
"boiler_domestic","metal","sum","factory_assembly",0.00
"boiler_domestic","metal","shoulder","factory_assembly",0.00
"boiler_domestic","metal","wint","factory_blades",0.00
"boiler_domestic","metal","sum","factory_blades",0.00
"boiler_domestic","metal","shoulder","factory_blades",0.00
"boiler_domestic","metal","wint","hospital",0.00
"boiler_domestic","metal","sum","hospital",0.00
"boiler_domestic","metal","shoulder","hospital",0.00
"boiler_domestic","metal","wint","multifunction",0.00
"boiler_domestic","metal","sum","multifunction",0.00
"boiler_domestic","metal","shoulder","multifunction",0.00
"boiler_domestic","metal","wint","northDistrict",0.00
"boiler_domestic","metal","sum","northDistrict",0.00
"boiler_domestic","metal","shoulder","northDistrict",0.00
"boiler_domestic","metal","wint","quality",0.00
"boiler_domestic","metal","sum","quality",0.00
"boiler_domestic","metal","shoulder","quality",0.00
"boiler_domestic","metal","wint","reserved",0.00
"boiler_domestic","metal","sum","reserved",0.00
"boiler_domestic","metal","shoulder","reserved",0.00
"boiler_domestic","metal","wint","residential",0.00
"boiler_domestic","metal","sum","residential",0.00
"boiler_domestic","metal","shoulder","residential",0.00
"boiler_domestic","metal","wint","school",0.00
"boiler_domestic","metal","sum","school",0.00
"boiler_domestic","metal","shoulder","school",0.00
"boiler_domestic","metal","wint","tech",0.00
"boiler_domestic","metal","sum","tech",0.00
"boiler_domestic","metal","shoulder","tech",0.00
"boiler_domestic","methane","wint","dormitories",0.00
"boiler_domestic","methane","sum","dormitories",0.00
"boiler_domestic","methane","shoulder","dormitories",0.00
"boiler_domestic","methane","wint","energyIsland",0.00
"boiler_domestic","methane","sum","energyIsland",0.00
"boiler_domestic","methane","shoulder","energyIsland",0.00
"boiler_domestic","methane","wint","factory",0.00
"boiler_domestic","methane","sum","factory",0.00
"boiler_domestic","methane","shoulder","factory",0.00
"boiler_domestic","methane","wint","factory_assembly",0.00
"boiler_domestic","methane","sum","factory_assembly",0.00
"boiler_domestic","methane","shoulder","factory_assembly",0.00
"boiler_domestic","methane","wint","factory_blades",0.00
"boiler_domestic","methane","sum","factory_blades",0.00
"boiler_domestic","methane","shoulder","factory_blades",0.00
"boiler_domestic","methane","wint","hospital",0.00
"boiler_domestic","methane","sum","hospital",0.00
"boiler_domestic","methane","shoulder","hospital",0.00
"boiler_domestic","methane","wint","multifunction",0.00
"boiler_domestic","methane","sum","multifunction",0.00
"boiler_domestic","methane","shoulder","multifunction",0.00
"boiler_domestic","methane","wint","northDistrict",0.00
"boiler_domestic","methane","sum","northDistrict",0.00
"boiler_domestic","methane","shoulder","northDistrict",0.00
"boiler_domestic","methane","wint","quality",0.00
"boiler_domestic","methane","sum","quality",0.00
"boiler_domestic","methane","shoulder","quality",0.00
"boiler_domestic","methane","wint","reserved",0.00
"boiler_domestic","methane","sum","reserved",0.00
"boiler_domestic","methane","shoulder","reserved",0.00
"boiler_domestic","methane","wint","residential",0.00
"boiler_domestic","methane","sum","residential",0.00
"boiler_domestic","methane","shoulder","residential",0.00
"boiler_domestic","methane","wint","school",0.00
"boiler_domestic","methane","sum","school",0.00
"boiler_domestic","methane","shoulder","school",0.00
"boiler_domestic","methane","wint","tech",0.00
"boiler_domestic","methane","sum","tech",0.00
"boiler_domestic","methane","shoulder","tech",0.00
"boiler_domestic","methanol","wint","dormitories",0.00
"boiler_domestic","methanol","sum","dormitories",0.00
"boiler_domestic","methanol","shoulder","dormitories",0.00
"boiler_domestic","methanol","wint","energyIsland",0.00
"boiler_domestic","methanol","sum","energyIsland",0.00
"boiler_domestic","methanol","shoulder","energyIsland",0.00
"boiler_domestic","methanol","wint","factory",0.00
"boiler_domestic","methanol","sum","factory",0.00
"boiler_domestic","methanol","shoulder","factory",0.00
"boiler_domestic","methanol","wint","factory_assembly",0.00
"boiler_domestic","methanol","sum","factory_assembly",0.00
"boiler_domestic","methanol","shoulder","factory_assembly",0.00
"boiler_domestic","methanol","wint","factory_blades",0.00
"boiler_domestic","methanol","sum","factory_blades",0.00
"boiler_domestic","methanol","shoulder","factory_blades",0.00
"boiler_domestic","methanol","wint","hospital",0.00
"boiler_domestic","methanol","sum","hospital",0.00
"boiler_domestic","methanol","shoulder","hospital",0.00
"boiler_domestic","methanol","wint","multifunction",0.00
"boiler_domestic","methanol","sum","multifunction",0.00
"boiler_domestic","methanol","shoulder","multifunction",0.00
"boiler_domestic","methanol","wint","northDistrict",0.00
"boiler_domestic","methanol","sum","northDistrict",0.00
"boiler_domestic","methanol","shoulder","northDistrict",0.00
"boiler_domestic","methanol","wint","quality",0.00
"boiler_domestic","methanol","sum","quality",0.00
"boiler_domestic","methanol","shoulder","quality",0.00
"boiler_domestic","methanol","wint","reserved",0.00
"boiler_domestic","methanol","sum","reserved",0.00
"boiler_domestic","methanol","shoulder","reserved",0.00
"boiler_domestic","methanol","wint","residential",0.00
"boiler_domestic","methanol","sum","residential",0.00
"boiler_domestic","methanol","shoulder","residential",0.00
"boiler_domestic","methanol","wint","school",0.00
"boiler_domestic","methanol","sum","school",0.00
"boiler_domestic","methanol","shoulder","school",0.00
"boiler_domestic","methanol","wint","tech",0.00
"boiler_domestic","methanol","sum","tech",0.00
"boiler_domestic","methanol","shoulder","tech",0.00
"boiler_domestic","MSW","wint","dormitories",0.00
"boiler_domestic","MSW","sum","dormitories",0.00
"boiler_domestic","MSW","shoulder","dormitories",0.00
"boiler_domestic","MSW","wint","energyIsland",0.00
"boiler_domestic","MSW","sum","energyIsland",0.00
"boiler_domestic","MSW","shoulder","energyIsland",0.00
"boiler_domestic","MSW","wint","factory",0.00
"boiler_domestic","MSW","sum","factory",0.00
"boiler_domestic","MSW","shoulder","factory",0.00
"boiler_domestic","MSW","wint","factory_assembly",0.00
"boiler_domestic","MSW","sum","factory_assembly",0.00
"boiler_domestic","MSW","shoulder","factory_assembly",0.00
"boiler_domestic","MSW","wint","factory_blades",0.00
"boiler_domestic","MSW","sum","factory_blades",0.00
"boiler_domestic","MSW","shoulder","factory_blades",0.00
"boiler_domestic","MSW","wint","hospital",0.00
"boiler_domestic","MSW","sum","hospital",0.00
"boiler_domestic","MSW","shoulder","hospital",0.00
"boiler_domestic","MSW","wint","multifunction",0.00
"boiler_domestic","MSW","sum","multifunction",0.00
"boiler_domestic","MSW","shoulder","multifunction",0.00
"boiler_domestic","MSW","wint","northDistrict",0.00
"boiler_domestic","MSW","sum","northDistrict",0.00
"boiler_domestic","MSW","shoulder","northDistrict",0.00
"boiler_domestic","MSW","wint","quality",0.00
"boiler_domestic","MSW","sum","quality",0.00
"boiler_domestic","MSW","shoulder","quality",0.00
"boiler_domestic","MSW","wint","reserved",0.00
"boiler_domestic","MSW","sum","reserved",0.00
"boiler_domestic","MSW","shoulder","reserved",0.00
"boiler_domestic","MSW","wint","residential",0.00
"boiler_domestic","MSW","sum","residential",0.00
"boiler_domestic","MSW","shoulder","residential",0.00
"boiler_domestic","MSW","wint","school",0.00
"boiler_domestic","MSW","sum","school",0.00
"boiler_domestic","MSW","shoulder","school",0.00
"boiler_domestic","MSW","wint","tech",0.00
"boiler_domestic","MSW","sum","tech",0.00
"boiler_domestic","MSW","shoulder","tech",0.00
"boiler_domestic","nuclearFuelSpent","wint","dormitories",0.00
"boiler_domestic","nuclearFuelSpent","sum","dormitories",0.00
"boiler_domestic","nuclearFuelSpent","shoulder","dormitories",0.00
"boiler_domestic","nuclearFuelSpent","wint","energyIsland",0.00
"boiler_domestic","nuclearFuelSpent","sum","energyIsland",0.00
"boiler_domestic","nuclearFuelSpent","shoulder","energyIsland",0.00
"boiler_domestic","nuclearFuelSpent","wint","factory",0.00
"boiler_domestic","nuclearFuelSpent","sum","factory",0.00
"boiler_domestic","nuclearFuelSpent","shoulder","factory",0.00
"boiler_domestic","nuclearFuelSpent","wint","factory_assembly",0.00
"boiler_domestic","nuclearFuelSpent","sum","factory_assembly",0.00
"boiler_domestic","nuclearFuelSpent","shoulder","factory_assembly",0.00
"boiler_domestic","nuclearFuelSpent","wint","factory_blades",0.00
"boiler_domestic","nuclearFuelSpent","sum","factory_blades",0.00
"boiler_domestic","nuclearFuelSpent","shoulder","factory_blades",0.00
"boiler_domestic","nuclearFuelSpent","wint","hospital",0.00
"boiler_domestic","nuclearFuelSpent","sum","hospital",0.00
"boiler_domestic","nuclearFuelSpent","shoulder","hospital",0.00
"boiler_domestic","nuclearFuelSpent","wint","multifunction",0.00
"boiler_domestic","nuclearFuelSpent","sum","multifunction",0.00
"boiler_domestic","nuclearFuelSpent","shoulder","multifunction",0.00
"boiler_domestic","nuclearFuelSpent","wint","northDistrict",0.00
"boiler_domestic","nuclearFuelSpent","sum","northDistrict",0.00
"boiler_domestic","nuclearFuelSpent","shoulder","northDistrict",0.00
"boiler_domestic","nuclearFuelSpent","wint","quality",0.00
"boiler_domestic","nuclearFuelSpent","sum","quality",0.00
"boiler_domestic","nuclearFuelSpent","shoulder","quality",0.00
"boiler_domestic","nuclearFuelSpent","wint","reserved",0.00
"boiler_domestic","nuclearFuelSpent","sum","reserved",0.00
