"resource","quality","season","zone","value"
"fuel","mass","sum","energyIsland",0.00
"fuel","mass","shoulder","energyIsland",0.00
"fuel","mass","wint","factory",0.00
"fuel","mass","sum","factory",0.00
"fuel","mass","shoulder","factory",0.00
"fuel","mass","wint","factory_assembly",0.00
"fuel","mass","sum","factory_assembly",0.00
"fuel","mass","shoulder","factory_assembly",0.00
"fuel","mass","wint","factory_blades",0.00
"fuel","mass","sum","factory_blades",0.00
"fuel","mass","shoulder","factory_blades",0.00
"fuel","mass","wint","hospital",0.00
"fuel","mass","sum","hospital",0.00
"fuel","mass","shoulder","hospital",0.00
"fuel","mass","wint","multifunction",0.00
"fuel","mass","sum","multifunction",0.00
"fuel","mass","shoulder","multifunction",0.00
"fuel","mass","wint","northDistrict",0.00
"fuel","mass","sum","northDistrict",0.00
"fuel","mass","shoulder","northDistrict",0.00
"fuel","mass","wint","quality",0.00
"fuel","mass","sum","quality",0.00
"fuel","mass","shoulder","quality",0.00
"fuel","mass","wint","reserved",0.00
"fuel","mass","sum","reserved",0.00
"fuel","mass","shoulder","reserved",0.00
"fuel","mass","wint","residential",0.00
"fuel","mass","sum","residential",0.00
"fuel","mass","shoulder","residential",0.00
"fuel","mass","wint","school",0.00
"fuel","mass","sum","school",0.00
"fuel","mass","shoulder","school",0.00
"fuel","mass","wint","tech",0.00
"fuel","mass","sum","tech",0.00
"fuel","mass","shoulder","tech",0.00
"fuel","energy","wint","dormitories",0.00
"fuel","energy","sum","dormitories",0.00
"fuel","energy","shoulder","dormitories",0.00
"fuel","energy","wint","energyIsland",0.00
"fuel","energy","sum","energyIsland",0.00
"fuel","energy","shoulder","energyIsland",0.00
"fuel","energy","wint","factory",0.00
"fuel","energy","sum","factory",0.00
"fuel","energy","shoulder","factory",0.00
"fuel","energy","wint","factory_assembly",0.00
"fuel","energy","sum","factory_assembly",0.00
"fuel","energy","shoulder","factory_assembly",0.00
"fuel","energy","wint","factory_blades",0.00
"fuel","energy","sum","factory_blades",0.00
"fuel","energy","shoulder","factory_blades",0.00
"fuel","energy","wint","hospital",0.00
"fuel","energy","sum","hospital",0.00
"fuel","energy","shoulder","hospital",0.00
"fuel","energy","wint","multifunction",0.00
"fuel","energy","sum","multifunction",0.00
"fuel","energy","shoulder","multifunction",0.00
"fuel","energy","wint","northDistrict",0.00
"fuel","energy","sum","northDistrict",0.00
"fuel","energy","shoulder","northDistrict",0.00
"fuel","energy","wint","quality",0.00
"fuel","energy","sum","quality",0.00
"fuel","energy","shoulder","quality",0.00
"fuel","energy","wint","reserved",0.00
"fuel","energy","sum","reserved",0.00
"fuel","energy","shoulder","reserved",0.00
"fuel","energy","wint","residential",0.00
"fuel","energy","sum","residential",0.00
"fuel","energy","shoulder","residential",0.00
"fuel","energy","wint","school",0.00
"fuel","energy","sum","school",0.00
"fuel","energy","shoulder","school",0.00
"fuel","energy","wint","tech",0.00
"fuel","energy","sum","tech",0.00
"fuel","energy","shoulder","tech",0.00
"fuelOil","mass","wint","dormitories",0.00
"fuelOil","mass","sum","dormitories",0.00
"fuelOil","mass","shoulder","dormitories",0.00
"fuelOil","mass","wint","energyIsland",0.00
"fuelOil","mass","sum","energyIsland",0.00
"fuelOil","mass","shoulder","energyIsland",0.00
"fuelOil","mass","wint","factory",0.00
"fuelOil","mass","sum","factory",0.00
"fuelOil","mass","shoulder","factory",0.00
"fuelOil","mass","wint","factory_assembly",0.00
"fuelOil","mass","sum","factory_assembly",0.00
"fuelOil","mass","shoulder","factory_assembly",0.00
"fuelOil","mass","wint","factory_blades",0.00
"fuelOil","mass","sum","factory_blades",0.00
"fuelOil","mass","shoulder","factory_blades",0.00
"fuelOil","mass","wint","hospital",0.00
"fuelOil","mass","sum","hospital",0.00
"fuelOil","mass","shoulder","hospital",0.00
"fuelOil","mass","wint","multifunction",0.00
"fuelOil","mass","sum","multifunction",0.00
"fuelOil","mass","shoulder","multifunction",0.00
"fuelOil","mass","wint","northDistrict",0.00
"fuelOil","mass","sum","northDistrict",0.00
"fuelOil","mass","shoulder","northDistrict",0.00
"fuelOil","mass","wint","quality",0.00
"fuelOil","mass","sum","quality",0.00
"fuelOil","mass","shoulder","quality",0.00
"fuelOil","mass","wint","reserved",0.00
"fuelOil","mass","sum","reserved",0.00
"fuelOil","mass","shoulder","reserved",0.00
"fuelOil","mass","wint","residential",0.00
"fuelOil","mass","sum","residential",0.00
"fuelOil","mass","shoulder","residential",0.00
"fuelOil","mass","wint","school",0.00
"fuelOil","mass","sum","school",0.00
"fuelOil","mass","shoulder","school",0.00
"fuelOil","mass","wint","tech",0.00
"fuelOil","mass","sum","tech",0.00
"fuelOil","mass","shoulder","tech",0.00
"fuelOil","energy","wint","dormitories",0.00
"fuelOil","energy","sum","dormitories",0.00
"fuelOil","energy","shoulder","dormitories",0.00
"fuelOil","energy","wint","energyIsland",0.00
"fuelOil","energy","sum","energyIsland",0.00
"fuelOil","energy","shoulder","energyIsland",0.00
"fuelOil","energy","wint","factory",0.00
"fuelOil","energy","sum","factory",0.00
"fuelOil","energy","shoulder","factory",0.00
"fuelOil","energy","wint","factory_assembly",0.00
"fuelOil","energy","sum","factory_assembly",0.00
"fuelOil","energy","shoulder","factory_assembly",0.00
"fuelOil","energy","wint","factory_blades",0.00
"fuelOil","energy","sum","factory_blades",0.00
"fuelOil","energy","shoulder","factory_blades",0.00
"fuelOil","energy","wint","hospital",0.00
"fuelOil","energy","sum","hospital",0.00
"fuelOil","energy","shoulder","hospital",0.00
"fuelOil","energy","wint","multifunction",0.00
"fuelOil","energy","sum","multifunction",0.00
"fuelOil","energy","shoulder","multifunction",0.00
"fuelOil","energy","wint","northDistrict",0.00
"fuelOil","energy","sum","northDistrict",0.00
"fuelOil","energy","shoulder","northDistrict",0.00
"fuelOil","energy","wint","quality",0.00
"fuelOil","energy","sum","quality",0.00
"fuelOil","energy","shoulder","quality",0.00
"fuelOil","energy","wint","reserved",0.00
"fuelOil","energy","sum","reserved",0.00
"fuelOil","energy","shoulder","reserved",0.00
"fuelOil","energy","wint","residential",0.00
"fuelOil","energy","sum","residential",0.00
"fuelOil","energy","shoulder","residential",0.00
"fuelOil","energy","wint","school",0.00
"fuelOil","energy","sum","school",0.00
"fuelOil","energy","shoulder","school",0.00
"fuelOil","energy","wint","tech",0.00
"fuelOil","energy","sum","tech",0.00
"fuelOil","energy","shoulder","tech",0.00
"gasLandfill","mass","wint","dormitories",0.00
"gasLandfill","mass","sum","dormitories",0.00
"gasLandfill","mass","shoulder","dormitories",0.00
"gasLandfill","mass","wint","energyIsland",0.00
"gasLandfill","mass","sum","energyIsland",0.00
"gasLandfill","mass","shoulder","energyIsland",0.00
"gasLandfill","mass","wint","factory",0.00
"gasLandfill","mass","sum","factory",0.00
"gasLandfill","mass","shoulder","factory",0.00
"gasLandfill","mass","wint","factory_assembly",0.00
"gasLandfill","mass","sum","factory_assembly",0.00
"gasLandfill","mass","shoulder","factory_assembly",0.00
"gasLandfill","mass","wint","factory_blades",0.00
"gasLandfill","mass","sum","factory_blades",0.00
"gasLandfill","mass","shoulder","factory_blades",0.00
"gasLandfill","mass","wint","hospital",0.00
"gasLandfill","mass","sum","hospital",0.00
"gasLandfill","mass","shoulder","hospital",0.00
"gasLandfill","mass","wint","multifunction",0.00
"gasLandfill","mass","sum","multifunction",0.00
"gasLandfill","mass","shoulder","multifunction",0.00
"gasLandfill","mass","wint","northDistrict",0.00
"gasLandfill","mass","sum","northDistrict",0.00
"gasLandfill","mass","shoulder","northDistrict",0.00
"gasLandfill","mass","wint","quality",0.00
"gasLandfill","mass","sum","quality",0.00
"gasLandfill","mass","shoulder","quality",0.00
"gasLandfill","mass","wint","reserved",0.00
"gasLandfill","mass","sum","reserved",0.00
"gasLandfill","mass","shoulder","reserved",0.00
"gasLandfill","mass","wint","residential",0.00
"gasLandfill","mass","sum","residential",0.00
"gasLandfill","mass","shoulder","residential",0.00
"gasLandfill","mass","wint","school",0.00
"gasLandfill","mass","sum","school",0.00
"gasLandfill","mass","shoulder","school",0.00
"gasLandfill","mass","wint","tech",0.00
"gasLandfill","mass","sum","tech",0.00
"gasLandfill","mass","shoulder","tech",0.00
"gasLandfill","energy","wint","dormitories",0.00
"gasLandfill","energy","sum","dormitories",0.00
"gasLandfill","energy","shoulder","dormitories",0.00
"gasLandfill","energy","wint","energyIsland",0.00
"gasLandfill","energy","sum","energyIsland",0.00
"gasLandfill","energy","shoulder","energyIsland",0.00
"gasLandfill","energy","wint","factory",0.00
"gasLandfill","energy","sum","factory",0.00
"gasLandfill","energy","shoulder","factory",0.00
"gasLandfill","energy","wint","factory_assembly",0.00
"gasLandfill","energy","sum","factory_assembly",0.00
"gasLandfill","energy","shoulder","factory_assembly",0.00
"gasLandfill","energy","wint","factory_blades",0.00
"gasLandfill","energy","sum","factory_blades",0.00
"gasLandfill","energy","shoulder","factory_blades",0.00
"gasLandfill","energy","wint","hospital",0.00
"gasLandfill","energy","sum","hospital",0.00
"gasLandfill","energy","shoulder","hospital",0.00
"gasLandfill","energy","wint","multifunction",0.00
"gasLandfill","energy","sum","multifunction",0.00
"gasLandfill","energy","shoulder","multifunction",0.00
"gasLandfill","energy","wint","northDistrict",0.00
"gasLandfill","energy","sum","northDistrict",0.00
"gasLandfill","energy","shoulder","northDistrict",0.00
"gasLandfill","energy","wint","quality",0.00
"gasLandfill","energy","sum","quality",0.00
"gasLandfill","energy","shoulder","quality",0.00
"gasLandfill","energy","wint","reserved",0.00
"gasLandfill","energy","sum","reserved",0.00
"gasLandfill","energy","shoulder","reserved",0.00
"gasLandfill","energy","wint","residential",0.00
"gasLandfill","energy","sum","residential",0.00
"gasLandfill","energy","shoulder","residential",0.00
"gasLandfill","energy","wint","school",0.00
"gasLandfill","energy","sum","school",0.00
"gasLandfill","energy","shoulder","school",0.00
"gasLandfill","energy","wint","tech",0.00
"gasLandfill","energy","sum","tech",0.00
"gasLandfill","energy","shoulder","tech",0.00
"gasNatural","mass","wint","dormitories",-100.00
"gasNatural","mass","sum","dormitories",-100.00
"gasNatural","mass","shoulder","dormitories",-100.00
"gasNatural","mass","wint","energyIsland",0.00
"gasNatural","mass","sum","energyIsland",100.01
"gasNatural","mass","shoulder","energyIsland",0.00
"gasNatural","mass","wint","factory",-0.01
"gasNatural","mass","sum","factory",-0.01
"gasNatural","mass","shoulder","factory",-0.01
"gasNatural","mass","wint","factory_assembly",0.00
"gasNatural","mass","sum","factory_assembly",0.00
"gasNatural","mass","shoulder","factory_assembly",0.00
"gasNatural","mass","wint","factory_blades",0.00
"gasNatural","mass","sum","factory_blades",0.00
"gasNatural","mass","shoulder","factory_blades",0.00
"gasNatural","mass","wint","hospital",0.00
"gasNatural","mass","sum","hospital",0.00
"gasNatural","mass","shoulder","hospital",100.01
"gasNatural","mass","wint","multifunction",0.00
"gasNatural","mass","sum","multifunction",0.00
"gasNatural","mass","shoulder","multifunction",0.00
"gasNatural","mass","wint","northDistrict",0.00
"gasNatural","mass","sum","northDistrict",0.00
"gasNatural","mass","shoulder","northDistrict",0.00
"gasNatural","mass","wint","quality",0.00
"gasNatural","mass","sum","quality",0.00
"gasNatural","mass","shoulder","quality",0.00
"gasNatural","mass","wint","reserved",0.00
"gasNatural","mass","sum","reserved",0.00
"gasNatural","mass","shoulder","reserved",0.00
"gasNatural","mass","wint","residential",0.00
"gasNatural","mass","sum","residential",-0.01
"gasNatural","mass","shoulder","residential",0.00
"gasNatural","mass","wint","school",100.01
"gasNatural","mass","sum","school",0.00
"gasNatural","mass","shoulder","school",0.00
"gasNatural","mass","wint","tech",0.00
"gasNatural","mass","sum","tech",0.00
"gasNatural","mass","shoulder","tech",0.00
"gasNatural","energy","wint","dormitories",0.00
"gasNatural","energy","sum","dormitories",0.00
"gasNatural","energy","shoulder","dormitories",0.00
"gasNatural","energy","wint","energyIsland",0.00
"gasNatural","energy","sum","energyIsland",0.00
"gasNatural","energy","shoulder","energyIsland",0.00
"gasNatural","energy","wint","factory",0.00
"gasNatural","energy","sum","factory",0.00
"gasNatural","energy","shoulder","factory",0.00
"gasNatural","energy","wint","factory_assembly",0.00
"gasNatural","energy","sum","factory_assembly",0.00
"gasNatural","energy","shoulder","factory_assembly",0.00
"gasNatural","energy","wint","factory_blades",0.00
"gasNatural","energy","sum","factory_blades",0.00
"gasNatural","energy","shoulder","factory_blades",0.00
"gasNatural","energy","wint","hospital",0.00
"gasNatural","energy","sum","hospital",0.00
"gasNatural","energy","shoulder","hospital",0.00
"gasNatural","energy","wint","multifunction",0.00
"gasNatural","energy","sum","multifunction",0.00
"gasNatural","energy","shoulder","multifunction",0.00
"gasNatural","energy","wint","northDistrict",0.00
"gasNatural","energy","sum","northDistrict",0.00
"gasNatural","energy","shoulder","northDistrict",0.00
"gasNatural","energy","wint","quality",0.00
"gasNatural","energy","sum","quality",0.00
"gasNatural","energy","shoulder","quality",0.00
"gasNatural","energy","wint","reserved",0.00
"gasNatural","energy","sum","reserved",0.00
"gasNatural","energy","shoulder","reserved",0.00
"gasNatural","energy","wint","residential",0.00
"gasNatural","energy","sum","residential",0.00
"gasNatural","energy","shoulder","residential",0.00
"gasNatural","energy","wint","school",0.00
"gasNatural","energy","sum","school",0.00
"gasNatural","energy","shoulder","school",0.00
"gasNatural","energy","wint","tech",0.00
"gasNatural","energy","sum","tech",0.00
"gasNatural","energy","shoulder","tech",0.00
"gasoline","mass","wint","dormitories",0.00
"gasoline","mass","sum","dormitories",0.00
"gasoline","mass","shoulder","dormitories",0.00
"gasoline","mass","wint","energyIsland",0.00
"gasoline","mass","sum","energyIsland",0.00
"gasoline","mass","shoulder","energyIsland",0.00
"gasoline","mass","wint","factory",0.00
"gasoline","mass","sum","factory",0.00
"gasoline","mass","shoulder","factory",0.00
"gasoline","mass","wint","factory_assembly",0.00
"gasoline","mass","sum","factory_assembly",0.00
"gasoline","mass","shoulder","factory_assembly",0.00
"gasoline","mass","wint","factory_blades",0.00
"gasoline","mass","sum","factory_blades",0.00
"gasoline","mass","shoulder","factory_blades",0.00
"gasoline","mass","wint","hospital",0.00
"gasoline","mass","sum","hospital",0.00
"gasoline","mass","shoulder","hospital",0.00
"gasoline","mass","wint","multifunction",0.00
"gasoline","mass","sum","multifunction",0.00
"gasoline","mass","shoulder","multifunction",0.00
