"process","resource","season","zone","value"
"sewageTreatment","biogas","wint","energyIsland",0.00
"sewageTreatment","biogas","sum","energyIsland",0.00
"sewageTreatment","biogas","shoulder","energyIsland",0.00
"sewageTreatment","biogas","wint","factory",0.00
"sewageTreatment","biogas","sum","factory",0.00
"sewageTreatment","biogas","shoulder","factory",0.00
"sewageTreatment","biogas","wint","factory_assembly",0.00
"sewageTreatment","biogas","sum","factory_assembly",0.00
"sewageTreatment","biogas","shoulder","factory_assembly",0.00
"sewageTreatment","biogas","wint","factory_blades",0.00
"sewageTreatment","biogas","sum","factory_blades",0.00
"sewageTreatment","biogas","shoulder","factory_blades",0.00
"sewageTreatment","biogas","wint","hospital",0.00
"sewageTreatment","biogas","sum","hospital",0.00
"sewageTreatment","biogas","shoulder","hospital",0.00
"sewageTreatment","biogas","wint","multifunction",0.00
"sewageTreatment","biogas","sum","multifunction",0.00
"sewageTreatment","biogas","shoulder","multifunction",0.00
"sewageTreatment","biogas","wint","northDistrict",0.00
"sewageTreatment","biogas","sum","northDistrict",0.00
"sewageTreatment","biogas","shoulder","northDistrict",0.00
"sewageTreatment","biogas","wint","quality",0.00
"sewageTreatment","biogas","sum","quality",0.00
"sewageTreatment","biogas","shoulder","quality",0.00
"sewageTreatment","biogas","wint","reserved",0.00
"sewageTreatment","biogas","sum","reserved",0.00
"sewageTreatment","biogas","shoulder","reserved",0.00
"sewageTreatment","biogas","wint","residential",0.00
"sewageTreatment","biogas","sum","residential",0.00
"sewageTreatment","biogas","shoulder","residential",0.00
"sewageTreatment","biogas","wint","school",0.00
"sewageTreatment","biogas","sum","school",0.00
"sewageTreatment","biogas","shoulder","school",0.00
"sewageTreatment","biogas","wint","tech",0.00
"sewageTreatment","biogas","sum","tech",0.00
"sewageTreatment","biogas","shoulder","tech",0.00
"sewageTreatment","biomass","wint","dormitories",0.00
"sewageTreatment","biomass","sum","dormitories",0.00
"sewageTreatment","biomass","shoulder","dormitories",0.00
"sewageTreatment","biomass","wint","energyIsland",0.00
"sewageTreatment","biomass","sum","energyIsland",0.00
"sewageTreatment","biomass","shoulder","energyIsland",0.00
"sewageTreatment","biomass","wint","factory",0.00
"sewageTreatment","biomass","sum","factory",0.00
"sewageTreatment","biomass","shoulder","factory",0.00
"sewageTreatment","biomass","wint","factory_assembly",0.00
"sewageTreatment","biomass","sum","factory_assembly",0.00
"sewageTreatment","biomass","shoulder","factory_assembly",0.00
"sewageTreatment","biomass","wint","factory_blades",0.00
"sewageTreatment","biomass","sum","factory_blades",0.00
"sewageTreatment","biomass","shoulder","factory_blades",0.00
"sewageTreatment","biomass","wint","hospital",0.00
"sewageTreatment","biomass","sum","hospital",0.00
"sewageTreatment","biomass","shoulder","hospital",0.00
"sewageTreatment","biomass","wint","multifunction",0.00
"sewageTreatment","biomass","sum","multifunction",0.00
"sewageTreatment","biomass","shoulder","multifunction",0.00
"sewageTreatment","biomass","wint","northDistrict",0.00
"sewageTreatment","biomass","sum","northDistrict",0.00
"sewageTreatment","biomass","shoulder","northDistrict",0.00
"sewageTreatment","biomass","wint","quality",0.00
"sewageTreatment","biomass","sum","quality",0.00
"sewageTreatment","biomass","shoulder","quality",0.00
"sewageTreatment","biomass","wint","reserved",0.00
"sewageTreatment","biomass","sum","reserved",0.00
"sewageTreatment","biomass","shoulder","reserved",0.00
"sewageTreatment","biomass","wint","residential",0.00
"sewageTreatment","biomass","sum","residential",0.00
"sewageTreatment","biomass","shoulder","residential",0.00
"sewageTreatment","biomass","wint","school",0.00
"sewageTreatment","biomass","sum","school",0.00
"sewageTreatment","biomass","shoulder","school",0.00
"sewageTreatment","biomass","wint","tech",0.00
"sewageTreatment","biomass","sum","tech",0.00
"sewageTreatment","biomass","shoulder","tech",0.00
"sewageTreatment","biomassAgriWaste","wint","dormitories",0.00
"sewageTreatment","biomassAgriWaste","sum","dormitories",0.00
"sewageTreatment","biomassAgriWaste","shoulder","dormitories",0.00
"sewageTreatment","biomassAgriWaste","wint","energyIsland",0.00
"sewageTreatment","biomassAgriWaste","sum","energyIsland",0.00
"sewageTreatment","biomassAgriWaste","shoulder","energyIsland",0.00
"sewageTreatment","biomassAgriWaste","wint","factory",0.00
"sewageTreatment","biomassAgriWaste","sum","factory",0.00
"sewageTreatment","biomassAgriWaste","shoulder","factory",0.00
"sewageTreatment","biomassAgriWaste","wint","factory_assembly",0.00
"sewageTreatment","biomassAgriWaste","sum","factory_assembly",0.00
"sewageTreatment","biomassAgriWaste","shoulder","factory_assembly",0.00
"sewageTreatment","biomassAgriWaste","wint","factory_blades",0.00
"sewageTreatment","biomassAgriWaste","sum","factory_blades",0.00
"sewageTreatment","biomassAgriWaste","shoulder","factory_blades",0.00
"sewageTreatment","biomassAgriWaste","wint","hospital",0.00
"sewageTreatment","biomassAgriWaste","sum","hospital",0.00
"sewageTreatment","biomassAgriWaste","shoulder","hospital",0.00
"sewageTreatment","biomassAgriWaste","wint","multifunction",0.00
"sewageTreatment","biomassAgriWaste","sum","multifunction",0.00
"sewageTreatment","biomassAgriWaste","shoulder","multifunction",0.00
"sewageTreatment","biomassAgriWaste","wint","northDistrict",0.00
"sewageTreatment","biomassAgriWaste","sum","northDistrict",0.00
"sewageTreatment","biomassAgriWaste","shoulder","northDistrict",0.00
"sewageTreatment","biomassAgriWaste","wint","quality",0.00
"sewageTreatment","biomassAgriWaste","sum","quality",0.00
"sewageTreatment","biomassAgriWaste","shoulder","quality",0.00
"sewageTreatment","biomassAgriWaste","wint","reserved",0.00
"sewageTreatment","biomassAgriWaste","sum","reserved",0.00
"sewageTreatment","biomassAgriWaste","shoulder","reserved",0.00
"sewageTreatment","biomassAgriWaste","wint","residential",0.00
"sewageTreatment","biomassAgriWaste","sum","residential",0.00
"sewageTreatment","biomassAgriWaste","shoulder","residential",0.00
"sewageTreatment","biomassAgriWaste","wint","school",0.00
"sewageTreatment","biomassAgriWaste","sum","school",0.00
"sewageTreatment","biomassAgriWaste","shoulder","school",0.00
"sewageTreatment","biomassAgriWaste","wint","tech",0.00
"sewageTreatment","biomassAgriWaste","sum","tech",0.00
"sewageTreatment","biomassAgriWaste","shoulder","tech",0.00
"sewageTreatment","biooil","wint","dormitories",0.00
"sewageTreatment","biooil","sum","dormitories",0.00
"sewageTreatment","biooil","shoulder","dormitories",0.00
"sewageTreatment","biooil","wint","energyIsland",0.00
"sewageTreatment","biooil","sum","energyIsland",0.00
"sewageTreatment","biooil","shoulder","energyIsland",0.00
"sewageTreatment","biooil","wint","factory",0.00
"sewageTreatment","biooil","sum","factory",0.00
"sewageTreatment","biooil","shoulder","factory",0.00
"sewageTreatment","biooil","wint","factory_assembly",0.00
"sewageTreatment","biooil","sum","factory_assembly",0.00
"sewageTreatment","biooil","shoulder","factory_assembly",0.00
"sewageTreatment","biooil","wint","factory_blades",0.00
"sewageTreatment","biooil","sum","factory_blades",0.00
"sewageTreatment","biooil","shoulder","factory_blades",0.00
"sewageTreatment","biooil","wint","hospital",0.00
"sewageTreatment","biooil","sum","hospital",0.00
"sewageTreatment","biooil","shoulder","hospital",0.00
"sewageTreatment","biooil","wint","multifunction",0.00
"sewageTreatment","biooil","sum","multifunction",0.00
"sewageTreatment","biooil","shoulder","multifunction",0.00
"sewageTreatment","biooil","wint","northDistrict",0.00
"sewageTreatment","biooil","sum","northDistrict",0.00
"sewageTreatment","biooil","shoulder","northDistrict",0.00
"sewageTreatment","biooil","wint","quality",0.00
"sewageTreatment","biooil","sum","quality",0.00
"sewageTreatment","biooil","shoulder","quality",0.00
"sewageTreatment","biooil","wint","reserved",0.00
"sewageTreatment","biooil","sum","reserved",0.00
"sewageTreatment","biooil","shoulder","reserved",0.00
"sewageTreatment","biooil","wint","residential",0.00
"sewageTreatment","biooil","sum","residential",0.00
"sewageTreatment","biooil","shoulder","residential",0.00
"sewageTreatment","biooil","wint","school",0.00
"sewageTreatment","biooil","sum","school",0.00
"sewageTreatment","biooil","shoulder","school",0.00
"sewageTreatment","biooil","wint","tech",0.00
"sewageTreatment","biooil","sum","tech",0.00
"sewageTreatment","biooil","shoulder","tech",0.00
"sewageTreatment","butanol","wint","dormitories",0.00
"sewageTreatment","butanol","sum","dormitories",0.00
"sewageTreatment","butanol","shoulder","dormitories",0.00
"sewageTreatment","butanol","wint","energyIsland",0.00
"sewageTreatment","butanol","sum","energyIsland",0.00
"sewageTreatment","butanol","shoulder","energyIsland",0.00
"sewageTreatment","butanol","wint","factory",0.00
"sewageTreatment","butanol","sum","factory",0.00
"sewageTreatment","butanol","shoulder","factory",0.00
"sewageTreatment","butanol","wint","factory_assembly",0.00
"sewageTreatment","butanol","sum","factory_assembly",0.00
"sewageTreatment","butanol","shoulder","factory_assembly",0.00
"sewageTreatment","butanol","wint","factory_blades",0.00
"sewageTreatment","butanol","sum","factory_blades",0.00
"sewageTreatment","butanol","shoulder","factory_blades",0.00
"sewageTreatment","butanol","wint","hospital",0.00
"sewageTreatment","butanol","sum","hospital",0.00
"sewageTreatment","butanol","shoulder","hospital",0.00
"sewageTreatment","butanol","wint","multifunction",0.00
"sewageTreatment","butanol","sum","multifunction",0.00
"sewageTreatment","butanol","shoulder","multifunction",0.00
"sewageTreatment","butanol","wint","northDistrict",0.00
"sewageTreatment","butanol","sum","northDistrict",0.00
"sewageTreatment","butanol","shoulder","northDistrict",0.00
"sewageTreatment","butanol","wint","quality",0.00
"sewageTreatment","butanol","sum","quality",0.00
"sewageTreatment","butanol","shoulder","quality",0.00
"sewageTreatment","butanol","wint","reserved",0.00
"sewageTreatment","butanol","sum","reserved",0.00
"sewageTreatment","butanol","shoulder","reserved",0.00
"sewageTreatment","butanol","wint","residential",0.00
"sewageTreatment","butanol","sum","residential",0.00
"sewageTreatment","butanol","shoulder","residential",0.00
"sewageTreatment","butanol","wint","school",0.00
"sewageTreatment","butanol","sum","school",0.00
"sewageTreatment","butanol","shoulder","school",0.00
"sewageTreatment","butanol","wint","tech",0.00
"sewageTreatment","butanol","sum","tech",0.00
"sewageTreatment","butanol","shoulder","tech",0.00
"sewageTreatment","CNG","wint","dormitories",0.00
"sewageTreatment","CNG","sum","dormitories",0.00
"sewageTreatment","CNG","shoulder","dormitories",0.00
"sewageTreatment","CNG","wint","energyIsland",0.00
"sewageTreatment","CNG","sum","energyIsland",0.00
"sewageTreatment","CNG","shoulder","energyIsland",0.00
"sewageTreatment","CNG","wint","factory",0.00
"sewageTreatment","CNG","sum","factory",0.00
"sewageTreatment","CNG","shoulder","factory",0.00
"sewageTreatment","CNG","wint","factory_assembly",0.00
"sewageTreatment","CNG","sum","factory_assembly",0.00
"sewageTreatment","CNG","shoulder","factory_assembly",0.00
"sewageTreatment","CNG","wint","factory_blades",0.00
"sewageTreatment","CNG","sum","factory_blades",0.00
"sewageTreatment","CNG","shoulder","factory_blades",0.00
"sewageTreatment","CNG","wint","hospital",0.00
"sewageTreatment","CNG","sum","hospital",0.00
"sewageTreatment","CNG","shoulder","hospital",0.00
"sewageTreatment","CNG","wint","multifunction",0.00
"sewageTreatment","CNG","sum","multifunction",0.00
"sewageTreatment","CNG","shoulder","multifunction",0.00
"sewageTreatment","CNG","wint","northDistrict",0.00
"sewageTreatment","CNG","sum","northDistrict",0.00
"sewageTreatment","CNG","shoulder","northDistrict",0.00
"sewageTreatment","CNG","wint","quality",0.00
"sewageTreatment","CNG","sum","quality",0.00
"sewageTreatment","CNG","shoulder","quality",0.00
"sewageTreatment","CNG","wint","reserved",0.00
"sewageTreatment","CNG","sum","reserved",0.00
"sewageTreatment","CNG","shoulder","reserved",0.00
"sewageTreatment","CNG","wint","residential",0.00
"sewageTreatment","CNG","sum","residential",0.00
"sewageTreatment","CNG","shoulder","residential",0.00
"sewageTreatment","CNG","wint","school",0.00
"sewageTreatment","CNG","sum","school",0.00
"sewageTreatment","CNG","shoulder","school",0.00
"sewageTreatment","CNG","wint","tech",0.00
"sewageTreatment","CNG","sum","tech",0.00
"sewageTreatment","CNG","shoulder","tech",0.00
"sewageTreatment","CO2","wint","dormitories",0.00
"sewageTreatment","CO2","sum","dormitories",0.00
"sewageTreatment","CO2","shoulder","dormitories",0.00
"sewageTreatment","CO2","wint","energyIsland",0.00
"sewageTreatment","CO2","sum","energyIsland",0.00
"sewageTreatment","CO2","shoulder","energyIsland",0.00
"sewageTreatment","CO2","wint","factory",0.00
"sewageTreatment","CO2","sum","factory",0.00
"sewageTreatment","CO2","shoulder","factory",0.00
"sewageTreatment","CO2","wint","factory_assembly",0.00
"sewageTreatment","CO2","sum","factory_assembly",0.00
"sewageTreatment","CO2","shoulder","factory_assembly",0.00
"sewageTreatment","CO2","wint","factory_blades",0.00
"sewageTreatment","CO2","sum","factory_blades",0.00
"sewageTreatment","CO2","shoulder","factory_blades",0.00
"sewageTreatment","CO2","wint","hospital",0.00
"sewageTreatment","CO2","sum","hospital",0.00
"sewageTreatment","CO2","shoulder","hospital",0.00
"sewageTreatment","CO2","wint","multifunction",0.00
"sewageTreatment","CO2","sum","multifunction",0.00
"sewageTreatment","CO2","shoulder","multifunction",0.00
"sewageTreatment","CO2","wint","northDistrict",0.00
"sewageTreatment","CO2","sum","northDistrict",0.00
"sewageTreatment","CO2","shoulder","northDistrict",0.00
"sewageTreatment","CO2","wint","quality",0.00
"sewageTreatment","CO2","sum","quality",0.00
"sewageTreatment","CO2","shoulder","quality",0.00
"sewageTreatment","CO2","wint","reserved",0.00
"sewageTreatment","CO2","sum","reserved",0.00
"sewageTreatment","CO2","shoulder","reserved",0.00
"sewageTreatment","CO2","wint","residential",0.00
"sewageTreatment","CO2","sum","residential",0.00
"sewageTreatment","CO2","shoulder","residential",0.00
"sewageTreatment","CO2","wint","school",0.00
"sewageTreatment","CO2","sum","school",0.00
"sewageTreatment","CO2","shoulder","school",0.00
"sewageTreatment","CO2","wint","tech",0.00
"sewageTreatment","CO2","sum","tech",0.00
"sewageTreatment","CO2","shoulder","tech",0.00
"sewageTreatment","coal","wint","dormitories",0.00
"sewageTreatment","coal","sum","dormitories",0.00
"sewageTreatment","coal","shoulder","dormitories",0.00
"sewageTreatment","coal","wint","energyIsland",0.00
"sewageTreatment","coal","sum","energyIsland",0.00
"sewageTreatment","coal","shoulder","energyIsland",0.00
"sewageTreatment","coal","wint","factory",0.00
"sewageTreatment","coal","sum","factory",0.00
"sewageTreatment","coal","shoulder","factory",0.00
"sewageTreatment","coal","wint","factory_assembly",0.00
"sewageTreatment","coal","sum","factory_assembly",0.00
"sewageTreatment","coal","shoulder","factory_assembly",0.00
"sewageTreatment","coal","wint","factory_blades",0.00
"sewageTreatment","coal","sum","factory_blades",0.00
"sewageTreatment","coal","shoulder","factory_blades",0.00
"sewageTreatment","coal","wint","hospital",0.00
"sewageTreatment","coal","sum","hospital",0.00
"sewageTreatment","coal","shoulder","hospital",0.00
"sewageTreatment","coal","wint","multifunction",0.00
"sewageTreatment","coal","sum","multifunction",0.00
"sewageTreatment","coal","shoulder","multifunction",0.00
"sewageTreatment","coal","wint","northDistrict",0.00
"sewageTreatment","coal","sum","northDistrict",0.00
"sewageTreatment","coal","shoulder","northDistrict",0.00
"sewageTreatment","coal","wint","quality",0.00
"sewageTreatment","coal","sum","quality",0.00
"sewageTreatment","coal","shoulder","quality",0.00
"sewageTreatment","coal","wint","reserved",0.00
"sewageTreatment","coal","sum","reserved",0.00
"sewageTreatment","coal","shoulder","reserved",0.00
"sewageTreatment","coal","wint","residential",0.00
"sewageTreatment","coal","sum","residential",0.00
"sewageTreatment","coal","shoulder","residential",0.00
"sewageTreatment","coal","wint","school",0.00
"sewageTreatment","coal","sum","school",0.00
"sewageTreatment","coal","shoulder","school",0.00
"sewageTreatment","coal","wint","tech",0.00
"sewageTreatment","coal","sum","tech",0.00
"sewageTreatment","coal","shoulder","tech",0.00
"sewageTreatment","coke","wint","dormitories",0.00
"sewageTreatment","coke","sum","dormitories",0.00
"sewageTreatment","coke","shoulder","dormitories",0.00
"sewageTreatment","coke","wint","energyIsland",0.00
"sewageTreatment","coke","sum","energyIsland",0.00
"sewageTreatment","coke","shoulder","energyIsland",0.00
"sewageTreatment","coke","wint","factory",0.00
"sewageTreatment","coke","sum","factory",0.00
"sewageTreatment","coke","shoulder","factory",0.00
"sewageTreatment","coke","wint","factory_assembly",0.00
"sewageTreatment","coke","sum","factory_assembly",0.00
"sewageTreatment","coke","shoulder","factory_assembly",0.00
"sewageTreatment","coke","wint","factory_blades",0.00
"sewageTreatment","coke","sum","factory_blades",0.00
"sewageTreatment","coke","shoulder","factory_blades",0.00
"sewageTreatment","coke","wint","hospital",0.00
"sewageTreatment","coke","sum","hospital",0.00
"sewageTreatment","coke","shoulder","hospital",0.00
"sewageTreatment","coke","wint","multifunction",0.00
"sewageTreatment","coke","sum","multifunction",0.00
"sewageTreatment","coke","shoulder","multifunction",0.00
"sewageTreatment","coke","wint","northDistrict",0.00
"sewageTreatment","coke","sum","northDistrict",0.00
"sewageTreatment","coke","shoulder","northDistrict",0.00
"sewageTreatment","coke","wint","quality",0.00
"sewageTreatment","coke","sum","quality",0.00
"sewageTreatment","coke","shoulder","quality",0.00
"sewageTreatment","coke","wint","reserved",0.00
"sewageTreatment","coke","sum","reserved",0.00
"sewageTreatment","coke","shoulder","reserved",0.00
"sewageTreatment","coke","wint","residential",0.00
"sewageTreatment","coke","sum","residential",0.00
"sewageTreatment","coke","shoulder","residential",0.00
"sewageTreatment","coke","wint","school",0.00
"sewageTreatment","coke","sum","school",0.00
"sewageTreatment","coke","shoulder","school",0.00
"sewageTreatment","coke","wint","tech",0.00
"sewageTreatment","coke","sum","tech",0.00
"sewageTreatment","coke","shoulder","tech",0.00
"sewageTreatment","cold_primary_feed","wint","dormitories",0.00
"sewageTreatment","cold_primary_feed","sum","dormitories",0.00
"sewageTreatment","cold_primary_feed","shoulder","dormitories",0.00
"sewageTreatment","cold_primary_feed","wint","energyIsland",0.00
"sewageTreatment","cold_primary_feed","sum","energyIsland",0.00
"sewageTreatment","cold_primary_feed","shoulder","energyIsland",0.00
"sewageTreatment","cold_primary_feed","wint","factory",0.00
"sewageTreatment","cold_primary_feed","sum","factory",0.00
"sewageTreatment","cold_primary_feed","shoulder","factory",0.00
"sewageTreatment","cold_primary_feed","wint","factory_assembly",0.00
"sewageTreatment","cold_primary_feed","sum","factory_assembly",0.00
"sewageTreatment","cold_primary_feed","shoulder","factory_assembly",0.00
"sewageTreatment","cold_primary_feed","wint","factory_blades",0.00
"sewageTreatment","cold_primary_feed","sum","factory_blades",0.00
"sewageTreatment","cold_primary_feed","shoulder","factory_blades",0.00
"sewageTreatment","cold_primary_feed","wint","hospital",0.00
"sewageTreatment","cold_primary_feed","sum","hospital",0.00
"sewageTreatment","cold_primary_feed","shoulder","hospital",0.00
"sewageTreatment","cold_primary_feed","wint","multifunction",0.00
"sewageTreatment","cold_primary_feed","sum","multifunction",0.00
"sewageTreatment","cold_primary_feed","shoulder","multifunction",0.00
"sewageTreatment","cold_primary_feed","wint","northDistrict",0.00
"sewageTreatment","cold_primary_feed","sum","northDistrict",0.00
"sewageTreatment","cold_primary_feed","shoulder","northDistrict",0.00
"sewageTreatment","cold_primary_feed","wint","quality",0.00
"sewageTreatment","cold_primary_feed","sum","quality",0.00
"sewageTreatment","cold_primary_feed","shoulder","quality",0.00
"sewageTreatment","cold_primary_feed","wint","reserved",0.00
"sewageTreatment","cold_primary_feed","sum","reserved",0.00
"sewageTreatment","cold_primary_feed","shoulder","reserved",0.00
"sewageTreatment","cold_primary_feed","wint","residential",0.00
"sewageTreatment","cold_primary_feed","sum","residential",0.00
"sewageTreatment","cold_primary_feed","shoulder","residential",0.00
"sewageTreatment","cold_primary_feed","wint","school",0.00
"sewageTreatment","cold_primary_feed","sum","school",0.00
"sewageTreatment","cold_primary_feed","shoulder","school",0.00
"sewageTreatment","cold_primary_feed","wint","tech",0.00
"sewageTreatment","cold_primary_feed","sum","tech",0.00
"sewageTreatment","cold_primary_feed","shoulder","tech",0.00
"sewageTreatment","cold_primary_return","wint","dormitories",0.00
"sewageTreatment","cold_primary_return","sum","dormitories",0.00
"sewageTreatment","cold_primary_return","shoulder","dormitories",0.00
"sewageTreatment","cold_primary_return","wint","energyIsland",0.00
"sewageTreatment","cold_primary_return","sum","energyIsland",0.00
"sewageTreatment","cold_primary_return","shoulder","energyIsland",0.00
"sewageTreatment","cold_primary_return","wint","factory",0.00
"sewageTreatment","cold_primary_return","sum","factory",0.00
"sewageTreatment","cold_primary_return","shoulder","factory",0.00
"sewageTreatment","cold_primary_return","wint","factory_assembly",0.00
"sewageTreatment","cold_primary_return","sum","factory_assembly",0.00
"sewageTreatment","cold_primary_return","shoulder","factory_assembly",0.00
"sewageTreatment","cold_primary_return","wint","factory_blades",0.00
"sewageTreatment","cold_primary_return","sum","factory_blades",0.00
"sewageTreatment","cold_primary_return","shoulder","factory_blades",0.00
"sewageTreatment","cold_primary_return","wint","hospital",0.00
"sewageTreatment","cold_primary_return","sum","hospital",0.00
"sewageTreatment","cold_primary_return","shoulder","hospital",0.00
"sewageTreatment","cold_primary_return","wint","multifunction",0.00
"sewageTreatment","cold_primary_return","sum","multifunction",0.00
"sewageTreatment","cold_primary_return","shoulder","multifunction",0.00
"sewageTreatment","cold_primary_return","wint","northDistrict",0.00
"sewageTreatment","cold_primary_return","sum","northDistrict",0.00
"sewageTreatment","cold_primary_return","shoulder","northDistrict",0.00
"sewageTreatment","cold_primary_return","wint","quality",0.00
"sewageTreatment","cold_primary_return","sum","quality",0.00
"sewageTreatment","cold_primary_return","shoulder","quality",0.00
"sewageTreatment","cold_primary_return","wint","reserved",0.00
"sewageTreatment","cold_primary_return","sum","reserved",0.00
"sewageTreatment","cold_primary_return","shoulder","reserved",0.00
"sewageTreatment","cold_primary_return","wint","residential",0.00
"sewageTreatment","cold_primary_return","sum","residential",0.00
"sewageTreatment","cold_primary_return","shoulder","residential",0.00
"sewageTreatment","cold_primary_return","wint","school",0.00
"sewageTreatment","cold_primary_return","sum","school",0.00
"sewageTreatment","cold_primary_return","shoulder","school",0.00
"sewageTreatment","cold_primary_return","wint","tech",0.00
"sewageTreatment","cold_primary_return","sum","tech",0.00
"sewageTreatment","cold_primary_return","shoulder","tech",0.00
"sewageTreatment","cold_secondary_feed","wint","dormitories",0.00
"sewageTreatment","cold_secondary_feed","sum","dormitories",0.00
"sewageTreatment","cold_secondary_feed","shoulder","dormitories",0.00
"sewageTreatment","cold_secondary_feed","wint","energyIsland",0.00
"sewageTreatment","cold_secondary_feed","sum","energyIsland",0.00
"sewageTreatment","cold_secondary_feed","shoulder","energyIsland",0.00
"sewageTreatment","cold_secondary_feed","wint","factory",0.00
"sewageTreatment","cold_secondary_feed","sum","factory",0.00
"sewageTreatment","cold_secondary_feed","shoulder","factory",0.00
"sewageTreatment","cold_secondary_feed","wint","factory_assembly",0.00
"sewageTreatment","cold_secondary_feed","sum","factory_assembly",0.00
"sewageTreatment","cold_secondary_feed","shoulder","factory_assembly",0.00
"sewageTreatment","cold_secondary_feed","wint","factory_blades",0.00
"sewageTreatment","cold_secondary_feed","sum","factory_blades",0.00
"sewageTreatment","cold_secondary_feed","shoulder","factory_blades",0.00
"sewageTreatment","cold_secondary_feed","wint","hospital",0.00
"sewageTreatment","cold_secondary_feed","sum","hospital",0.00
"sewageTreatment","cold_secondary_feed","shoulder","hospital",0.00
"sewageTreatment","cold_secondary_feed","wint","multifunction",0.00
"sewageTreatment","cold_secondary_feed","sum","multifunction",0.00
"sewageTreatment","cold_secondary_feed","shoulder","multifunction",0.00
"sewageTreatment","cold_secondary_feed","wint","northDistrict",0.00
"sewageTreatment","cold_secondary_feed","sum","northDistrict",0.00
"sewageTreatment","cold_secondary_feed","shoulder","northDistrict",0.00
"sewageTreatment","cold_secondary_feed","wint","quality",0.00
"sewageTreatment","cold_secondary_feed","sum","quality",0.00
"sewageTreatment","cold_secondary_feed","shoulder","quality",0.00
"sewageTreatment","cold_secondary_feed","wint","reserved",0.00
"sewageTreatment","cold_secondary_feed","sum","reserved",0.00
"sewageTreatment","cold_secondary_feed","shoulder","reserved",0.00
"sewageTreatment","cold_secondary_feed","wint","residential",0.00
"sewageTreatment","cold_secondary_feed","sum","residential",0.00
"sewageTreatment","cold_secondary_feed","shoulder","residential",0.00
"sewageTreatment","cold_secondary_feed","wint","school",0.00
"sewageTreatment","cold_secondary_feed","sum","school",0.00
"sewageTreatment","cold_secondary_feed","shoulder","school",0.00
"sewageTreatment","cold_secondary_feed","wint","tech",0.00
"sewageTreatment","cold_secondary_feed","sum","tech",0.00
"sewageTreatment","cold_secondary_feed","shoulder","tech",0.00
"sewageTreatment","cold_secondary_return","wint","dormitories",0.00
"sewageTreatment","cold_secondary_return","sum","dormitories",0.00
"sewageTreatment","cold_secondary_return","shoulder","dormitories",0.00
"sewageTreatment","cold_secondary_return","wint","energyIsland",0.00
"sewageTreatment","cold_secondary_return","sum","energyIsland",0.00
"sewageTreatment","cold_secondary_return","shoulder","energyIsland",0.00
"sewageTreatment","cold_secondary_return","wint","factory",0.00
"sewageTreatment","cold_secondary_return","sum","factory",0.00
"sewageTreatment","cold_secondary_return","shoulder","factory",0.00
"sewageTreatment","cold_secondary_return","wint","factory_assembly",0.00
"sewageTreatment","cold_secondary_return","sum","factory_assembly",0.00
"sewageTreatment","cold_secondary_return","shoulder","factory_assembly",0.00
"sewageTreatment","cold_secondary_return","wint","factory_blades",0.00
"sewageTreatment","cold_secondary_return","sum","factory_blades",0.00
"sewageTreatment","cold_secondary_return","shoulder","factory_blades",0.00
"sewageTreatment","cold_secondary_return","wint","hospital",0.00
"sewageTreatment","cold_secondary_return","sum","hospital",0.00
"sewageTreatment","cold_secondary_return","shoulder","hospital",0.00
"sewageTreatment","cold_secondary_return","wint","multifunction",0.00
"sewageTreatment","cold_secondary_return","sum","multifunction",0.00
"sewageTreatment","cold_secondary_return","shoulder","multifunction",0.00
"sewageTreatment","cold_secondary_return","wint","northDistrict",0.00
"sewageTreatment","cold_secondary_return","sum","northDistrict",0.00
"sewageTreatment","cold_secondary_return","shoulder","northDistrict",0.00
"sewageTreatment","cold_secondary_return","wint","quality",0.00
"sewageTreatment","cold_secondary_return","sum","quality",0.00
"sewageTreatment","cold_secondary_return","shoulder","quality",0.00
"sewageTreatment","cold_secondary_return","wint","reserved",0.00
"sewageTreatment","cold_secondary_return","sum","reserved",0.00
"sewageTreatment","cold_secondary_return","shoulder","reserved",0.00
"sewageTreatment","cold_secondary_return","wint","residential",0.00
"sewageTreatment","cold_secondary_return","sum","residential",0.00
"sewageTreatment","cold_secondary_return","shoulder","residential",0.00
"sewageTreatment","cold_secondary_return","wint","school",0.00
"sewageTreatment","cold_secondary_return","sum","school",0.00
"sewageTreatment","cold_secondary_return","shoulder","school",0.00
"sewageTreatment","cold_secondary_return","wint","tech",0.00
"sewageTreatment","cold_secondary_return","sum","tech",0.00
"sewageTreatment","cold_secondary_return","shoulder","tech",0.00
"sewageTreatment","cool","wint","dormitories",0.00
"sewageTreatment","cool","sum","dormitories",0.00
"sewageTreatment","cool","shoulder","dormitories",0.00
"sewageTreatment","cool","wint","energyIsland",0.00
"sewageTreatment","cool","sum","energyIsland",0.00
"sewageTreatment","cool","shoulder","energyIsland",0.00
"sewageTreatment","cool","wint","factory",0.00
"sewageTreatment","cool","sum","factory",0.00
"sewageTreatment","cool","shoulder","factory",0.00
"sewageTreatment","cool","wint","factory_assembly",0.00
"sewageTreatment","cool","sum","factory_assembly",0.00
"sewageTreatment","cool","shoulder","factory_assembly",0.00
"sewageTreatment","cool","wint","factory_blades",0.00
"sewageTreatment","cool","sum","factory_blades",0.00
"sewageTreatment","cool","shoulder","factory_blades",0.00
"sewageTreatment","cool","wint","hospital",0.00
"sewageTreatment","cool","sum","hospital",0.00
